review_id,bus_id,bus_categories,cat_avg_stars,bus_cnt,till_cat_avg,variance
eTOHZzF63zs7P9Lx3m8heQ,_hTnLGWujfiZhIaCwWH8Ng,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
aIzx-Sf-a9o8fQh9YEr3KA,_hTnLGWujfiZhIaCwWH8Ng,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
5pAAUe1Bq8YKx1HabulMEA,_hTnLGWujfiZhIaCwWH8Ng,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
tBKBjGjK1GMl7knccPBa7g,_hTnLGWujfiZhIaCwWH8Ng,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
MnztIyh0_jmSphMyPPAkpg,_hTnLGWujfiZhIaCwWH8Ng,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
AjgPMCJ2F33e-RCPEh0lDw,aozcOaCMwOHG8s-lbZ6_gA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
ichybssJ_YvRC5X2teOhUA,aozcOaCMwOHG8s-lbZ6_gA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
Pri6d-_nWuW8dT_Hgshidg,aozcOaCMwOHG8s-lbZ6_gA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
upBybdUERIrxNPldU0EJ3g,aozcOaCMwOHG8s-lbZ6_gA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
4iwG5g6opGHBl3rhQRJzGw,aozcOaCMwOHG8s-lbZ6_gA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
avC2xhg8bDJRIeCmdncbjw,aozcOaCMwOHG8s-lbZ6_gA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
3rnH1Fs86bjJ5jiEu2QM-g,aozcOaCMwOHG8s-lbZ6_gA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
I2eyiRUfbpi1dwYvnmxMsg,aozcOaCMwOHG8s-lbZ6_gA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
_tH3Uqoo_v4-pNF7X0Jgtw,aozcOaCMwOHG8s-lbZ6_gA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
GtREv_fhckgzvxFEtZgeMw,aozcOaCMwOHG8s-lbZ6_gA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
-c3T8s5ztxQkGf3bU8BbOA,aozcOaCMwOHG8s-lbZ6_gA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
K1YZf3rx0u_vD07eQmghIA,aozcOaCMwOHG8s-lbZ6_gA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
u2yUuPNRJZj9YhWzOgPi1Q,rt20ZJn4lY6e7cUQ41yPkg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
DvqD8IrUDnjlXzemfNhxqw,rt20ZJn4lY6e7cUQ41yPkg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
e_qs1yYVo7EQ_YWc2ZLh8Q,rt20ZJn4lY6e7cUQ41yPkg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
ImKmAhM5yE1IwqA4SGnhQQ,rt20ZJn4lY6e7cUQ41yPkg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
NFxrlnMbqkxN7q9KMmkJIA,rt20ZJn4lY6e7cUQ41yPkg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
Ov24bJLmxgalY0ie2tMa3w,rt20ZJn4lY6e7cUQ41yPkg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
9N5l04Y1M88uh53ilrpuNQ,rt20ZJn4lY6e7cUQ41yPkg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
pmblXIRU5JijWa7iX8Mdfg,rt20ZJn4lY6e7cUQ41yPkg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
GNJOg13eibpAeKp4mb53SA,ZdQbDVZWDsO-d7q2qW8E3A,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
lPqWzQ9qd_Je4Ism88KiBA,ZdQbDVZWDsO-d7q2qW8E3A,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
-1RUh9Ue0OOua7kMxtHdrg,ZdQbDVZWDsO-d7q2qW8E3A,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
pW_ksuPlvwbkPtyDjqAlPw,ZdQbDVZWDsO-d7q2qW8E3A,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
V2dF3WgZBsJXdQ__Rs2p5A,ZdQbDVZWDsO-d7q2qW8E3A,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
xNIg4cJk31zTVa-MCzFS-w,ZdQbDVZWDsO-d7q2qW8E3A,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
lADmzP2O3SanvZdvnymjSA,ZdQbDVZWDsO-d7q2qW8E3A,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
1Tbx0nqSizOC89tasomdVQ,Mog8cxUbSs5DJ-4nGczi_Q,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
B8LzDVC9kN5S3QHrJ5t8mA,Mog8cxUbSs5DJ-4nGczi_Q,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
ddCXZTp1yG5AYnMqQO0DKA,Mog8cxUbSs5DJ-4nGczi_Q,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
YPR5PmxBu1AD-Ge6tzdxbQ,Mog8cxUbSs5DJ-4nGczi_Q,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
1vNE81zFr05l8lF9mocNzQ,507GX11jtCsVYlzaur05_w,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
EgqpmADzF1v1D2iPbszQWw,507GX11jtCsVYlzaur05_w,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
irY8DzROciIvmuVYC9pZGA,507GX11jtCsVYlzaur05_w,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
XBYIeUAguxHSL9wI5Ifv9Q,phHXdTh5L2w8vQ9Gsmq27A,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
yaAdm8VP23XAyxv0UY2UdA,phHXdTh5L2w8vQ9Gsmq27A,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
Qd67lU-g9VYK8ErmQrRJ7A,phHXdTh5L2w8vQ9Gsmq27A,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
Tai1TlKHiG8b5sFb_JRIRA,t7YbucHTf5N3NkUih-q4IA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
wZrvPIyUkRXcmy5cmdTM6g,AYAb0qJX5wuT2sRtz4CjpA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
CNtS605p0XEgpH_uAkLeKg,4_xxWpQKhBWhAOvfVPmFXQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
6NrXMnx8UXM9k0FJbmaFjg,4_xxWpQKhBWhAOvfVPmFXQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
arxttDTLDSSbO1DKIAF5Aw,4_xxWpQKhBWhAOvfVPmFXQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
Y-xAwNNYYNTw70BwsibRKg,4_xxWpQKhBWhAOvfVPmFXQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
moD1k3ATbMojFCXhCaJruA,4_xxWpQKhBWhAOvfVPmFXQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
LnawvczlqpWiLoBB4xZ-sg,4_xxWpQKhBWhAOvfVPmFXQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
Soa0VpI7TCqyoUfxPhxL2Q,4_xxWpQKhBWhAOvfVPmFXQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
nBjyhF8Ow0xZLSX0lb-Bow,VGYaXB8kJjqBBIg6bsx1Sg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
U_mzV5oe1hd-CYVR6NCyug,VGYaXB8kJjqBBIg6bsx1Sg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
u5_GmVCyjqzgXGuy6ZjQBQ,IVKfggCQxQacIow9xP0fjA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
jwLOTiyOC78U0O90Kpf_8w,IVKfggCQxQacIow9xP0fjA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
6kcQ-L6cMYoELBpQFcXIEA,IVKfggCQxQacIow9xP0fjA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
O9Rtgl0alw8jcaFZGSplsQ,VCGyfZMhaCNUnYTK-ihvXQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
MA7h67iwpK3pAU2kFIGg3w,BicQSnGZnY_yuGEDkhVfnA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
uy5x1-1kJzW1JGrS9FZ_Qw,0nyaKW_6QHSJ74OVnDmyhA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
637cBX_u2V3CW6dskOCV1Q,ykfL94V9KLT86s_tTzxwZQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
6qPAdMPMeksgjIwPrHElzQ,ykfL94V9KLT86s_tTzxwZQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
btRg8IPK6Efbr2Lfj0Njlg,2zag3j-zdjBsDtIbVYXxLg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
Ux8IZbYbeerZyzRucKxpZA,2zag3j-zdjBsDtIbVYXxLg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
Qd36Lz3YvAfBoSslOEz5Ew,2zag3j-zdjBsDtIbVYXxLg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
uwW07Pfrn1udIQ1i6z7ZkQ,2zag3j-zdjBsDtIbVYXxLg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
tpTHx-BovQSJ7g3Iae-Kpw,PxqufEwqzIHAbQGRdZ3bUw,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
fca1Gzv7lSRa3hRAs6RueA,PxqufEwqzIHAbQGRdZ3bUw,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
y4J4ocAl-mlyBOhRvqdQkg,N9U7VP26JIKwlQuLIEXSpQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
n2lhJaCYcakieq4VL9Bzlw,heA3OyKJq7O3HYPRAdfR4A,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
d8xaxQQN7z0FEXyFQSlp9Q,pSiR8m18iick2D7TFdmb-Q,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
0Y-w0wUFdQ1sQLYeMVty3A,pSiR8m18iick2D7TFdmb-Q,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
Muy8SO6JrcrB8XOxq1zssw,pSiR8m18iick2D7TFdmb-Q,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
RBkZlXvPjW_GDJdPzNn8JQ,pSiR8m18iick2D7TFdmb-Q,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
jAzj-l1M2ostDH3DDBpDxg,pSiR8m18iick2D7TFdmb-Q,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
sLm11IjoJT4fk1bIAPcJzQ,3D8thbL2D2c3qTMeYROAOQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
PSFfssZs6pC2L4IEiyA_ng,3D8thbL2D2c3qTMeYROAOQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
3ozAMlWiKSEwwC76ZAuSTA,ayTBDjx-S7TH4maWKBiAFw,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
gPVwoTAF4-0eoSSLvStWaQ,ayTBDjx-S7TH4maWKBiAFw,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
SqujxucIh4lxqYvVvcgMjw,ayTBDjx-S7TH4maWKBiAFw,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
bj6VpVFmT1g48wqzUQR3sA,ayTBDjx-S7TH4maWKBiAFw,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
9NrITbGUsX4fgiQ9Vt65Hg,w8GkMhkffGBW1DBzihMLcA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
SkJ036kTC0lCrQZPplFenQ,w8GkMhkffGBW1DBzihMLcA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
yM9sGfcQYMmJ_HnCNN0Kgg,w8GkMhkffGBW1DBzihMLcA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
_986SPkTZSx5IsA8G5c3CQ,w8GkMhkffGBW1DBzihMLcA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
ec1J1sOTDJD276nvgy7wyA,w8GkMhkffGBW1DBzihMLcA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
IPtzmXQDIytP_0akcALBxw,ChmqODwuYP1ewjmWXtxtsg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
RAcgIUP_Tfx1xtn8oyGlIg,ChmqODwuYP1ewjmWXtxtsg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
pSVjxO3H-hywSH125lSN1Q,ChmqODwuYP1ewjmWXtxtsg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
sSR6NXrJQ1sIJJGrDAEYGA,ChmqODwuYP1ewjmWXtxtsg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
XFSkQ_fAF-y8N8-EAqLIOg,ChmqODwuYP1ewjmWXtxtsg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
0r7TlFdlgg_KVbyK2RYpQw,ChmqODwuYP1ewjmWXtxtsg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
wb6Qzln7Fdvmm2j-ncEh3w,ChmqODwuYP1ewjmWXtxtsg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
8S-IfAWrlyenrYXe1InoaA,ChmqODwuYP1ewjmWXtxtsg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
csC4gKpv73dabiDR30Ov3Q,6FGwEHnoD-mM-PiXrhxOlw,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
cJZraLvfrt6fxgBfQnetMA,6FGwEHnoD-mM-PiXrhxOlw,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
LLho71AMEYr5LP6XEvihrQ,6FGwEHnoD-mM-PiXrhxOlw,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
FknUq36_Gf1jwPuQeBGRjg,6FGwEHnoD-mM-PiXrhxOlw,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
so7h26dAkFpSJEYeOzuROg,6FGwEHnoD-mM-PiXrhxOlw,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
MsSBJQg03SbftGExo6Ci_A,6FGwEHnoD-mM-PiXrhxOlw,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
SLje2DbV0Kq-R9QoUxcrLg,0LBv0QQK9L6ArPkO4eXjJA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
Rw5M38i-G-XUOxQ9MrEkEA,0LBv0QQK9L6ArPkO4eXjJA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
ZcCemYXTV0me3waOqVIicw,0LBv0QQK9L6ArPkO4eXjJA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
QQvoHmabMwOvuGcCIGkoGw,0LBv0QQK9L6ArPkO4eXjJA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
6P-iOsSS19BOjHApVExkzQ,0LBv0QQK9L6ArPkO4eXjJA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
XNvkIlGKliIcrfYAjYN-WQ,0LBv0QQK9L6ArPkO4eXjJA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
0DY-VRteDOv20ZFVJmG1_g,ZDRhfiNBUoXTbLARz8j-xQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
iUi5sIY_99DCawc__30Pzg,ZDRhfiNBUoXTbLARz8j-xQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
r8E7o24jDDFVw8Sww34X1w,GMcqokLizYYEOxAT3J_4_w,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
qEfT3lwIft3MdE9B72b1Iw,GMcqokLizYYEOxAT3J_4_w,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
SSZ5EWaHtk-6wqWjesif7w,oOehX_l0odQc-tu81VUkIg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
1dZWEDwi0TzwTCQE5xTQvg,oOehX_l0odQc-tu81VUkIg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
Ru4MrJR7H0WFwEoUxdsRbA,oOehX_l0odQc-tu81VUkIg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
RbGobNuyskcVJeETzO6A6Q,k83LpHfy9j05POm4rxBVSA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
DdI3I181u1w7q_V6-pHdBg,k83LpHfy9j05POm4rxBVSA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
w57M-8j23cZB-RVUyxumwg,k83LpHfy9j05POm4rxBVSA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
Jv0lWFuipkRVLozSE9PgKw,k83LpHfy9j05POm4rxBVSA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
7X46pIR67GaUIGuXdSzHBA,k83LpHfy9j05POm4rxBVSA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
n6mI1phQbKMqwPQrv5W0Ew,k83LpHfy9j05POm4rxBVSA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
K27bIGZWQG4xQ8rLvuNw6w,EljtR0HL1PSNjm2CebisoA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
Yw2NaJTs2N_GodLD1dxi4A,EljtR0HL1PSNjm2CebisoA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
Kb58OADvAPWTAut4PlZ4Sw,EqyNGesG22jNfNT5pmfYgw,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
lsIAprKETbbFkpHUxqpRBg,EqyNGesG22jNfNT5pmfYgw,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
L4Zq6oudACnhujBtErPctA,KDfmJTIG-z6W6cl4YC-WDA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
DDKFntw9aPEr5xgW8ccLeQ,KDfmJTIG-z6W6cl4YC-WDA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
7iwCOtmoKEEEh9vKVWVfSg,KDfmJTIG-z6W6cl4YC-WDA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
Nlk1uuIQP8ezz-G0sIjHUw,wUPHVWGmoBU_gykHl1Kzxg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
emPrO6N_SHiO_CZhjT445A,wUPHVWGmoBU_gykHl1Kzxg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
Ce6yI-XMVo0LuHeGkUAlPw,wccFOUVaqeNBRaY27wOCyg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
V4KrAdaSTM2dBEg8pqNU9g,wccFOUVaqeNBRaY27wOCyg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
4L8pJ3tzvB-MfJCcbTgYtA,wccFOUVaqeNBRaY27wOCyg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
2Qzccd9Z1JHUUeHZQs_uiA,a5ovPlhQkcA27FFu664xKA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
8yY6Q1xgbE9XirPdng8yiw,a5ovPlhQkcA27FFu664xKA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
ZK9e9QqmyCZDaxtNLH2dQQ,PdW9m3apsOUc1p0ZlK3YSg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
jec7QAwmnGX8cw5IboLe2w,PdW9m3apsOUc1p0ZlK3YSg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
X1XJr9HZPmjdxC0Jwvzwlw,PdW9m3apsOUc1p0ZlK3YSg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
Nb3wQLPX_UiZ73aZdgQPCg,PdW9m3apsOUc1p0ZlK3YSg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
8sjUM_Z6YWsGZ7UNX-rXqA,GPmV6e8A1gpfrCCrbe3Pkg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
wan-KCV1DbabWhmXcFU2Ww,d1dwAa-FxyowEHMGSu_lNA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
_bVjdnrejxWZ1obr12vVWg,d1dwAa-FxyowEHMGSu_lNA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
rvfHp7xqI2CPoZkiK-Ua0w,9x0rvR9SSX5mO1vUqx_hnQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
AxxWVVYiZJcHaX-M4XWwNQ,9x0rvR9SSX5mO1vUqx_hnQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
34fBYBIqlyFWcdiq6PJ8Ew,9x0rvR9SSX5mO1vUqx_hnQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
NKstgJbPuDHlwJBxtBYhYw,9x0rvR9SSX5mO1vUqx_hnQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
SvQqPpPODyJsfqHhOmA7kw,i5B5P2BxjQQvKZOcxWmVhg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
IEJ5aSB-OiJx0RQ8H0z9sQ,i5B5P2BxjQQvKZOcxWmVhg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
c5-ecVd0cTJnBOYjoZu0ug,i5B5P2BxjQQvKZOcxWmVhg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
Tvm26Eqwn4wrSq1ewRTxMA,i5B5P2BxjQQvKZOcxWmVhg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
1I6l6qnFbJsQFdWCZ3C6tw,i5B5P2BxjQQvKZOcxWmVhg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
6-_iv-AqRl4DmbVoW_QdGg,mzbQCUmd135tsNW6hY3G6A,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
IbKvmAJxDmHe5TDm_9M_iw,mzbQCUmd135tsNW6hY3G6A,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
x6GIQ_-LnSODE-h8GAXa7g,Hlu6geDGG44x_Vk9sP_-Vg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
tLYcjU7vJ8ifBK_46UTN7g,Hlu6geDGG44x_Vk9sP_-Vg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
uhRHrlxm2MULYtHNAqztYQ,Kp7FuOK-vb1ufpCsTU14eQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
ULTBLSCbEDEA-0jpT-USmA,Pv1H9KIGZTDgSaCDuTUjdQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
BoOo2OX0ojhYfMbD6UEogw,Pv1H9KIGZTDgSaCDuTUjdQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
o6PwGcPuzAJlybCrjjAhPQ,Pv1H9KIGZTDgSaCDuTUjdQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
jB4heLO1HsvXaUxEXoChaQ,Pv1H9KIGZTDgSaCDuTUjdQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
OkpH-2w4v4QO2LGQH7cljw,oC8-aoXrPAjN_eypfte6tQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
-IZ49rgyXAeNgY7Kp-MDVQ,oC8-aoXrPAjN_eypfte6tQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
MbuMbOVeJH7zC9l04oZhLg,oC8-aoXrPAjN_eypfte6tQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
QILGiDhN6R0VnBInJH-JWQ,oC8-aoXrPAjN_eypfte6tQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
8bshnD5qzknzMSkDKh3mqg,naqJ8iKmZ1m9YWOyvgODZQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
evEvzrcf7YzWUvnPnh1NmQ,naqJ8iKmZ1m9YWOyvgODZQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
DZcKcpAb5YRtYzGTHcxqsQ,naqJ8iKmZ1m9YWOyvgODZQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
OfIkhpCEzcJf0MFj42Dasg,naqJ8iKmZ1m9YWOyvgODZQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
q-PCzDhqCnnqv7U30nfelw,naqJ8iKmZ1m9YWOyvgODZQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
ddYbavXBDr4CDCuOnHq0Ug,dxAlupwjiQH91m4cE9a17g,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
gwGITNoS388S1-KMF3VK3A,dxAlupwjiQH91m4cE9a17g,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
iWYHdBsA3gHdlZK2NUuPJQ,dxAlupwjiQH91m4cE9a17g,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
iNaVXPZc5MagPD9IMp0Y5w,dxAlupwjiQH91m4cE9a17g,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
5s-CaZ76dq9GXfZ_cyO4RA,dxAlupwjiQH91m4cE9a17g,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
KJMoDsRrVqFxpCcGzLIr5Q,8z2DkKf_FrPVNtt_5w4QsQ,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
uR-ULjba19ZFDKf633iwiQ,1vYaGPKQzMebBJXFCGTH2g,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
AUXEp2FpBER0pZwj60bN5g,1vYaGPKQzMebBJXFCGTH2g,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
lT7tvpHXKvoWf1sz5_Ofcw,1vYaGPKQzMebBJXFCGTH2g,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
KLCN5rX3XQk-hWKhB5nX6g,1vYaGPKQzMebBJXFCGTH2g,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
WhQv5uPmgpIql6KkJgoptg,SzCMZ664veIZpYp4Tk84Hg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
7-aV42BP-odbX4IA6NiHCw,SzCMZ664veIZpYp4Tk84Hg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
AuDU9WbSoq_90dNhT0o_mA,SzCMZ664veIZpYp4Tk84Hg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
gDtIkpyWQ2IrTVrrTRcPMw,SzCMZ664veIZpYp4Tk84Hg,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
mT1Z8lrnnsx9YQTYS5FX3A,2unQHR9uaRxk3dsW6f3MGA,-Chinese-Restaurants,3.563253012,166,3.586571234,0.023318222
