grp_categories,business_id,grp_cat_counts,grp_cat_avg_stars
MISSING,M2j4ncoX2xtAmry1yWqwPA,46,3.467391304
MISSING,PT7V38tg1Re9MLIrEwdh8w,46,3.467391304
MISSING,ESeRjioJf84r5EHUPqwDGQ,46,3.467391304
MISSING,MIsLw-yvFeSxyvJXgFPA8Q,46,3.467391304
MISSING,FCIYOCHTuEcuPqJFxg5e_Q,46,3.467391304
MISSING,qkeRXUvbFKDHMELa24G8LQ,46,3.467391304
MISSING,Qj2h9JA59E_J-ogfdjx7Lg,46,3.467391304
MISSING,cvAOvCjg2E2aGuWbpMTbwQ,46,3.467391304
MISSING,OvEC_Dpxt2cZDjZ4rxPcpw,46,3.467391304
MISSING,YK-QsFBiLRy-dt2o-x_SRw,46,3.467391304
MISSING,Inw6wqV6Jisv_k6Nr-M0VA,46,3.467391304
MISSING,pYc1RP9M0Q6uTu-9JkdShg,46,3.467391304
MISSING,taOEQHSqfA5PTkAPQ00C4Q,46,3.467391304
MISSING,A8RbfOZf9QdxU4thO7kdcg,46,3.467391304
MISSING,szg3XiVTKGI9URJhhMI6MQ,46,3.467391304
MISSING,6rTpGUMFopKHgOewhm5Mww,46,3.467391304
MISSING,hbzuaYz09idmEO7batzt1w,46,3.467391304
MISSING,LJg8ll83Nio0kiHcAEdRxA,46,3.467391304
MISSING,rlM0IYvA6MEqu75ogsOfJg,46,3.467391304
MISSING,zfQtAr3sI-oTbqOqeQZfAg,46,3.467391304
MISSING,iK6LQjFL4aMJzTS6Hf3F_Q,46,3.467391304
MISSING,wZQuzNUyrbZIzzDlgo1GIg,46,3.467391304
MISSING,NwxQZP5ML6tIBpW9Fx0ZiA,46,3.467391304
MISSING,L6yYzUqVcX97uNXDGqS7-w,46,3.467391304
MISSING,7u4W2qVaCc7HPfSpzuQ6pQ,46,3.467391304
MISSING,bOwwgjM10WLKJESvUlZBMg,46,3.467391304
MISSING,qjRKkC3FUSToNZlqTXLGFg,46,3.467391304
MISSING,O6qz8lLgqsD8sKTatGDxpg,46,3.467391304
MISSING,CWCQGLfgdLJuGndqWTs5cg,46,3.467391304
MISSING,RUTmk1xpoyQu5vd_-a2I4A,46,3.467391304
MISSING,fEUpGQlSGesquq7Xh-ZswQ,46,3.467391304
MISSING,8GdqVk-R-D9hpq7AO7cvdQ,46,3.467391304
MISSING,EzISXh3nXkWnlnQPmb023Q,46,3.467391304
MISSING,_1McGyjz_5SWHboKGSE5lg,46,3.467391304
MISSING,Rirstpm7F5qP9FzaAsVykA,46,3.467391304
MISSING,3sAbf_515BswQkH2-McyAg,46,3.467391304
MISSING,DJnVLhrt0WgfuzgHywJ37A,46,3.467391304
MISSING,xjmy2v7rlqpNhsSt6XMYAA,46,3.467391304
MISSING,SSeptCUpcJoJNUTm0ixgdg,46,3.467391304
MISSING,kgBUBTmFtbF1oHG_eQ86BQ,46,3.467391304
MISSING,L4Kzj-856kzQhcHZ4oI6yA,46,3.467391304
MISSING,TG43zoUOuWqNXDCUDshsvQ,46,3.467391304
MISSING,A8dOA00FGNoJ46CDo6cTvQ,46,3.467391304
MISSING,3tIg4sZQ-_fMt4JEuZAzBg,46,3.467391304
MISSING,SIq0jbz3oHHAsxwltaO7Lg,46,3.467391304
MISSING,DFfji6bvndgfIawE4QhHIg,46,3.467391304
MISSING,rY9WGFYBPuyaJifD81w4SA,46,3.467391304
MISSING,vTzCMU109wT7JHYpsX3JfA,46,3.467391304
MISSING,2Prwsxm9-p4zoOIEObsehA,46,3.467391304
MISSING,_4VapLIt_vHJ0iL_qnMzeQ,46,3.467391304
MISSING,JQ4p9uDCib6-rGy4-fsOOw,46,3.467391304
MISSING,-vMUuua2dI5yvhe09ZD21g,46,3.467391304
MISSING,1kMR_HUA8i-wYOJFZfLhBA,46,3.467391304
MISSING,aW1FWcU8uWqlslFOI2Ts1w,46,3.467391304
MISSING,NmZOBAApIRfv5RqQzFBIdA,46,3.467391304
MISSING,K4yExVqUtW2sRE4grXU8Zw,46,3.467391304
MISSING,U4DLbBnhm_T-rnQvXdvYQw,46,3.467391304
MISSING,xsyIKrKNsmcOMsBipNlO5A,46,3.467391304
MISSING,byBElhfA2cSEMW4O7rnkfQ,46,3.467391304
MISSING,2fxFiCxixSMFx-0Fvj5hvg,46,3.467391304
MISSING,MTPH9iuEMIEBbz6aygmPRA,46,3.467391304
MISSING,n3CpBxY6turmqrihCjNbAQ,46,3.467391304
MISSING,ptPrA9reecJhSQyzo1aW8g,46,3.467391304
MISSING,dJfNjYU0kRemgzp7L3O4CA,46,3.467391304
MISSING,8tx1C_5ZBOBySrWNOsVb6w,46,3.467391304
MISSING,5Hwaqlm15wSxZUk7XrLubw,46,3.467391304
MISSING,fWeUahAAlhX74Se1UCZXWw,46,3.467391304
MISSING,cFuxWeyXi4EfLPq5YIOhcQ,46,3.467391304
MISSING,8YqAsWaEKf9yXY1HYomHNg,46,3.467391304
MISSING,yHMwUjtLvC8-ol-rP3VsQA,46,3.467391304
MISSING,5ExCFur8Gqt1x278DAvJZA,46,3.467391304
MISSING,mt7scTEjBOKKgWamSBcf_Q,46,3.467391304
MISSING,k9altbs4dpvHqkn-T2BjJg,46,3.467391304
MISSING,pKTeXV3wKJGJOmQjHcUo3Q,46,3.467391304
MISSING,zsOLsztD7GFr4mT8-nA3pw,46,3.467391304
MISSING,zD8B1fkB_w6PMXyfz_8_nw,46,3.467391304
MISSING,YxqUBsKvkPbc1LSiV-Y7tA,46,3.467391304
MISSING,bFWU696zKv1FTIuxNfGnEQ,46,3.467391304
MISSING,bczZDp0QDG5IHAN12dcKWA,46,3.467391304
MISSING,AlfaoT27zlWlK-D_-eNTbw,46,3.467391304
MISSING,mocgDai_c8me8Vlw_4trlQ,46,3.467391304
MISSING,dL0pvShJdT348qBbeNHbgA,46,3.467391304
MISSING,jkZOhHj3AbOdYfy1amPSvg,46,3.467391304
MISSING,JnlHakJ30945rvrNYs4EJw,46,3.467391304
MISSING,n5vAhP5zbfSebnwxcMlftQ,46,3.467391304
MISSING,uWwalAMCWuTLh4Bw86apfQ,46,3.467391304
MISSING,9NIBovSz93wmD2f6v0aYFQ,46,3.467391304
MISSING,cqcuE0MN38XPlHm3VGQRSw,46,3.467391304
MISSING,Wxe4OAI2XKdTSJvooiAcvA,46,3.467391304
MISSING,oCn315vw2xp6wQUovsJq_g,46,3.467391304
MISSING,sG1gQZ3arZDTWLz_O_ifUw,46,3.467391304
MISSING,yD2Dfm-E4_Ho-iQnDhiPMQ,46,3.467391304
MISSING,hOTO0wxAwpuzXK9Bwo2sTw,46,3.467391304
MISSING,t2oYp2zHy2aGWs34YYrTzg,46,3.467391304
MISSING,xZOWIzgQvldPkOlV0-QlNQ,46,3.467391304
MISSING,Ly70N1nR5kl-sZc3HjwPKA,46,3.467391304
MISSING,wxvOv5ERgY2SPp1OyIdLEQ,46,3.467391304
MISSING,tsu1IvAiMy0RFuYzjz7kiA,46,3.467391304
MISSING,kl0g2sIn6bklgN9qilCkMA,46,3.467391304
MISSING,e2BgInf9PpcdKhGa4B0jlQ,46,3.467391304
MISSING,7EcOg3VFdOT2xKgRoX8yCw,46,3.467391304
MISSING,U-AM79KxickH2E4yM5tVaA,46,3.467391304
MISSING,cvLa4Mpfqa-I7CbLs_8Ckg,46,3.467391304
MISSING,I3E1LnQhJMe14wga2vypkQ,46,3.467391304
MISSING,r9nLQrVfyqCDVT-Gvx8w9g,46,3.467391304
MISSING,NCtEbUEPXNmsz7oqhnKK8w,46,3.467391304
MISSING,TWVaL3ESiJGJgl90UNktSA,46,3.467391304
MISSING,UedVu1tCV_Q3twZZtwtl8Q,46,3.467391304
MISSING,0GhZtUCQnSDIHlIRdG6LtQ,46,3.467391304
-Veterinarians-Pets,LSxO2ko3_5KODWKZLEm8FQ,43,4.197674419
-Veterinarians-Pets,fc7HNDbFpDlDWCGMh-c8lw,43,4.197674419
-Veterinarians-Pets,p2FoMPsKYDVkDrNv4mEESA,43,4.197674419
-Veterinarians-Pets,jJc54KKmO6RNupZ4PlKQdg,43,4.197674419
-Veterinarians-Pets,t4tTtcuMSsJRMP-yH7JRXw,43,4.197674419
-Veterinarians-Pets,B6HQMZC1IJF6p8ApIeISRg,43,4.197674419
-Veterinarians-Pets,2YGgBCYufNQQGvn7mzPqfw,43,4.197674419
-Veterinarians-Pets,Dw4eZHZtxMHj6JsHIfx4Mw,43,4.197674419
-Veterinarians-Pets,7FLivO-e_4SmyNxr83aIaw,43,4.197674419
-Veterinarians-Pets,JN_AHGIXlvDUvg0UzjJoaw,43,4.197674419
-Veterinarians-Pets,fvfuARQ97KZAf3jpLCgV1w,43,4.197674419
-Veterinarians-Pets,u9kl0iwI7Ziu2GV3IIEPyg,43,4.197674419
-Veterinarians-Pets,lkMCuM5rVYaz29zgJBb_fw,43,4.197674419
-Veterinarians-Pets,s0JemPzfBBg0xTt18n2A3A,43,4.197674419
-Veterinarians-Pets,i5LFOniek1pD8UEiEzGooA,43,4.197674419
-Veterinarians-Pets,4ZZCdTOIJS7mchFLZfAzBA,43,4.197674419
-Veterinarians-Pets,ReFEor8Z_4pRAozAYRMyxg,43,4.197674419
-Veterinarians-Pets,EkEVcw05l-6XgPzna33utQ,43,4.197674419
-Veterinarians-Pets,TuSfiek_fBAbNMGkWVXcGQ,43,4.197674419
-Veterinarians-Pets,HNaOwzN2d78vma3BMls5TA,43,4.197674419
-Veterinarians-Pets,h7RI7ahTT02Sn7BrONqPkg,43,4.197674419
-Veterinarians-Pets,8kBhZQF85npUz_PdP-qLXA,43,4.197674419
-Veterinarians-Pets,ZTqglivVEms9gzzRcdowWg,43,4.197674419
-Veterinarians-Pets,MRCqER6iJ7ftF7waboEhoA,43,4.197674419
-Veterinarians-Pets,7Agy-b2_70zT8a460kQSAg,43,4.197674419
-Veterinarians-Pets,EpvHmnIWgabMhT5CYULMZw,43,4.197674419
-Veterinarians-Pets,l9HDwSqmNtBfNtw7yexBaw,43,4.197674419
-Veterinarians-Pets,xNsJM5B7gFoJRm6VNcMxkQ,43,4.197674419
-Veterinarians-Pets,ya_ifIN99BuYA25lJDIMxg,43,4.197674419
-Veterinarians-Pets,OhPg5mP2v6CseLpIw7FlGg,43,4.197674419
-Veterinarians-Pets,-rOS0SknqQRJabyEX6r_TQ,43,4.197674419
-Veterinarians-Pets,5vbBmHljaHVcQS4k6VxGVA,43,4.197674419
-Veterinarians-Pets,HuJ4lmlWFNAhIb3wETG3ng,43,4.197674419
-Veterinarians-Pets,jChJBT0MKKZeSk66HxZBdw,43,4.197674419
-Veterinarians-Pets,4RyahhRI6erthzm-vZu0LQ,43,4.197674419
-Veterinarians-Pets,CIOiKtH0q8cyMBTO7WAF8A,43,4.197674419
-Veterinarians-Pets,vveDGmKGEDPrOgp3ff4QPA,43,4.197674419
-Veterinarians-Pets,CA-kEofiGs1orzX6JrOkDg,43,4.197674419
-Veterinarians-Pets,l5-Svx1dgLN661zx-ilLFQ,43,4.197674419
-Veterinarians-Pets,5hBWHvZwSU_Cd6g2qrK9dA,43,4.197674419
-Veterinarians-Pets,k2M7GrnlxqwgJ_UKWsclNw,43,4.197674419
-Veterinarians-Pets,Aknguu67O9YtdmZsdR6ZZQ,43,4.197674419
-Veterinarians-Pets,d_PxwGvQz9dQ3kHrLK-zAA,43,4.197674419
-Veterinarians-Pets,_xQE0T6qC8fo8f60fesX8g,43,4.197674419
-Veterinarians-Pets,BZZXAwQkFMMC1dMfkzGLjA,43,4.197674419
-Veterinarians-Pets,-HADyd0_rgt7PzZ-HWHTiQ,43,4.197674419
-Veterinarians-Pets,6S5EHLFQXnaw_Q0dk2OxtA,43,4.197674419
-Veterinarians-Pets,zE0bU4QMftkKzhZL7pZmJg,43,4.197674419
-Veterinarians-Pets,OuaxTQzO3eQ50dHY6-47JA,43,4.197674419
-Veterinarians-Pets,n9D2ymVVtYiFuVnvC9sl-w,43,4.197674419
-Veterinarians-Pets,yStVuttCbgDDPXtpQNPugw,43,4.197674419
-Veterinarians-Pets,tSE1ll8Eq8YCg58yVMNeJQ,43,4.197674419
-Veterinarians-Pets,XblKHjQAQdf4nWN-j16jZg,43,4.197674419
-Veterinarians-Pets,e2BmliYf0c-P7sDzL4miYw,43,4.197674419
-Veterinarians-Pets,lzjj3GVp80r2kdfoz-NMYg,43,4.197674419
-Veterinarians-Pets,eJf_27SQ97fsNbwLs6nPTA,43,4.197674419
-Veterinarians-Pets,LfX9Uhfx1D7wbSiq3an6kQ,43,4.197674419
-Veterinarians-Pets,8z6So-uKgZf4a4LOf3pPKg,43,4.197674419
-Veterinarians-Pets,CryrJRssFWwdtxEJh1WIGg,43,4.197674419
-Veterinarians-Pets,4HQzNmjeS9GkkFemBCJ95w,43,4.197674419
-Veterinarians-Pets,-dz2h55a0SdnBJEXQm9CAQ,43,4.197674419
-Veterinarians-Pets,8WQMr5QBjs0xeMPZjj3iRQ,43,4.197674419
-Veterinarians-Pets,S4UzAa0XMYU5oNG3rIwsHA,43,4.197674419
-Veterinarians-Pets,C7YKuZIZ-h-DpaSeBK69Fg,43,4.197674419
-Veterinarians-Pets,DLFsfN6SWtjZnE2ZbV9S_Q,43,4.197674419
-Veterinarians-Pets,Yet-ozuhwfG5NLeLqeKcWg,43,4.197674419
-Veterinarians-Pets,zLhfnbcnGg01_lltvrHVBQ,43,4.197674419
-Veterinarians-Pets,DzHXDDT4QoEX847MEAFYiQ,43,4.197674419
-Veterinarians-Pets,s-jfTJnAIdyvIw2Fh2QcGg,43,4.197674419
-Veterinarians-Pets,k1vZq_-U5qpS-_gx60nfyw,43,4.197674419
-Veterinarians-Pets,2EyCkG53BPmgmxV8jiJJZQ,43,4.197674419
-Veterinarians-Pets,tla7UGjDPqDQVnsb6TPzBQ,43,4.197674419
-Veterinarians-Pets,EVR7ss3gCgRmXZT7TvZgzA,43,4.197674419
-Veterinarians-Pets,v494lCh6uNNbwNgDqkuqzw,43,4.197674419
-Veterinarians-Pets,hbrdh2sqLYUfKAuUZ25kKw,43,4.197674419
-Veterinarians-Pets,KeOxfMSgsqn0-VilftX8PQ,43,4.197674419
-Veterinarians-Pets,MCfL42yugw_KDVjSSX68xw,43,4.197674419
-Veterinarians-Pets,OKqaTW_f3xBjCyOPfbzI9g,43,4.197674419
-Veterinarians-Pets,FzIZwb--6gDKn8m5s3Druw,43,4.197674419
-Veterinarians-Pets,nP9phSa3rIK-bLTjOJTr1Q,43,4.197674419
-Veterinarians-Pets,MTlpH_YZb6xOFSkEaQ5Vrg,43,4.197674419
-Veterinarians-Pets,8o7qTYEYrTT3_7c3ObqeLQ,43,4.197674419
-Veterinarians-Pets,tduUvvYbKqGH0obNGTZD7A,43,4.197674419
-Veterinarians-Pets,gGCgClTt1yMUQKHyrParlQ,43,4.197674419
-Veterinarians-Pets,U1uIaJOLfu1ugN08NzxxWQ,43,4.197674419
-Veterinarians-Pets,apLgdH77c_7QRLGpfnC8Fg,43,4.197674419
-Veterinarians-Pets,iNQoQIROS0vZDmm-aSpxFA,43,4.197674419
-Veterinarians-Pets,6Zl9JQh3jaruFagb3J6Zgw,43,4.197674419
-Veterinarians-Pets,R4eEc8jS7NExqBHnsMW7ig,43,4.197674419
-Veterinarians-Pets,P14JWVwSbFxMR0nC3u2tAg,43,4.197674419
-Veterinarians-Pets,z6rluCM67bMDxrDRb7ix3g,43,4.197674419
-Veterinarians-Pets,roOJiSh3aZsx6AapC5XOQw,43,4.197674419
-Japanese-Restaurants,0BpMvu5B9fY-KEbOuxLtFQ,41,3.426829268
-Japanese-Restaurants,l1kqHWtICTNk8TdCNisf5A,41,3.426829268
-Japanese-Restaurants,QplY4p8HHJY0ncbgcpb8WQ,41,3.426829268
-Japanese-Restaurants,NZ7IwFnVz2t3nygNqTkCyg,41,3.426829268
-Japanese-Restaurants,3n6fuacXHobOr16Ks2t2LQ,41,3.426829268
-Japanese-Restaurants,gHbS3YAfJFQwwuTMSe4H_A,41,3.426829268
-Japanese-Restaurants,zjBoVPJi27Ntm5neRuHGvg,41,3.426829268
-Japanese-Restaurants,6kQlOVkE6pZVHk-TIO_SGw,41,3.426829268
-Japanese-Restaurants,TMZP6Kzkc-FytzgbgIC9JA,41,3.426829268
-Japanese-Restaurants,6HzJOvPwMLLuGI4kYf4iZQ,41,3.426829268
-Japanese-Restaurants,amQir2cEG2MV625L0dE8aQ,41,3.426829268
-Japanese-Restaurants,Qo05fV2xk3_CAd8WdGbz9Q,41,3.426829268
-Japanese-Restaurants,jz4IgrlqlbKv2ttcVwHZ2A,41,3.426829268
-Japanese-Restaurants,6Q_WeP3JxYoFciwcjMStWw,41,3.426829268
-Japanese-Restaurants,vwcrtzGmBpQEfK-1xlrmyQ,41,3.426829268
-Japanese-Restaurants,2E5iuTckRcbtJm2pC1tIlQ,41,3.426829268
-Japanese-Restaurants,3N__CAwM5VZOhRKmxMtImw,41,3.426829268
-Japanese-Restaurants,04Jrd2zSzwHwmBqdKQDmIw,41,3.426829268
-Japanese-Restaurants,wXi3tA0rkTJTqdJ31PUv8g,41,3.426829268
-Japanese-Restaurants,UqXNc416VPZrY09eMQY_eA,41,3.426829268
-Japanese-Restaurants,H8QFth3DVsYbkJ2M7bTvmg,41,3.426829268
-Japanese-Restaurants,FtpMkJJ9Vq5cVmP3EsekBA,41,3.426829268
-Japanese-Restaurants,ucCu3940jS0u_-vT6f8MVQ,41,3.426829268
-Japanese-Restaurants,zM1vQjZ_849q3PEhh1LBug,41,3.426829268
-Japanese-Restaurants,Y3nETidvklwdqNeGRzdGNw,41,3.426829268
-Japanese-Restaurants,u4gTf8OO6ywnnBUp7UL_vA,41,3.426829268
-Japanese-Restaurants,D2irSfSyHdZlsLpvflmFYA,41,3.426829268
-Japanese-Restaurants,kxPqFTcpsB5xa1vTR7C_Nw,41,3.426829268
-Japanese-Restaurants,pfloinlyhv4tbxXEJ9D_yA,41,3.426829268
-Japanese-Restaurants,_ufhmY-588fNlV5ers3UQQ,41,3.426829268
-Japanese-Restaurants,BBPkwpj9kSeDuy0uOwWHJA,41,3.426829268
-Japanese-Restaurants,CO8UjN6WXsDJqo5qJx8nFA,41,3.426829268
-Japanese-Restaurants,XjP2Dsq-FLUv7h-naBGh5A,41,3.426829268
-Japanese-Restaurants,OlfNWgSITIBffeLC5KWidA,41,3.426829268
-Japanese-Restaurants,0vFCASHpp2VBeTuVus4MOg,41,3.426829268
-Japanese-Restaurants,VXuvmtDipL_WRwc0NTM3iQ,41,3.426829268
-Japanese-Restaurants,0EBR4wDqtkbMC-wghpctEg,41,3.426829268
-Japanese-Restaurants,1TB4WNBOdNQkueagIUh_FA,41,3.426829268
-Japanese-Restaurants,nNKUkjTaGWW3I3XkpHF5Hg,41,3.426829268
-Japanese-Restaurants,1FiymySkWsWxDNaUAP1LuQ,41,3.426829268
-Japanese-Restaurants,QpdkXudiqodRvbNh0tyjqA,41,3.426829268
-Japanese-Restaurants,QTXksIu_qTiHBXYju0FjNg,41,3.426829268
-Japanese-Restaurants,RoErsFPM0A-1SCqD-FRV_Q,41,3.426829268
-Japanese-Restaurants,n7dkpRLUl7C6zLRRXk_BDg,41,3.426829268
-Japanese-Restaurants,dGp5V3aG5qw2RJI8tC3tBQ,41,3.426829268
-Japanese-Restaurants,sI-2c9HZ0RjZX1OU-5DW0A,41,3.426829268
-Japanese-Restaurants,MAXKQMjuOQ17EAbKoTfUwQ,41,3.426829268
-Japanese-Restaurants,vKtykqL1LL5bM_1RKihPow,41,3.426829268
-Japanese-Restaurants,79_ximd9-lVcXcWqZy8RgA,41,3.426829268
-Japanese-Restaurants,ishjLG3Sc94ZOelXZZhaIw,41,3.426829268
-Japanese-Restaurants,oSKT5oZX1NWYaHwOWL5lag,41,3.426829268
-Japanese-Restaurants,2nGw5zkzvO5c2eH5P4C_kg,41,3.426829268
-Japanese-Restaurants,HtOr8cabgigirtDkN-oBcQ,41,3.426829268
-Japanese-Restaurants,W8WyVVxinyRjzP8gJa7ILg,41,3.426829268
-Japanese-Restaurants,bvYPXRj2ONK3VIDZ54PFyA,41,3.426829268
-Japanese-Restaurants,jgHNa2VHgeCANh8bgFDjjQ,41,3.426829268
-Food-Donuts,qiiQoiOsaxXOR1nUxo5WAw,41,3.426829268
-Food-Donuts,c2VTq-jTGaYhk8X4QC62zA,41,3.426829268
-Food-Donuts,oyxtTTQFGwCTkDrXAAPELw,41,3.426829268
-Food-Donuts,XHUYM_2okxGXLH-eeZreWw,41,3.426829268
-Food-Donuts,Tgk_OouuTX4UreQcHbem4A,41,3.426829268
-Food-Donuts,nXyxu-rRUtEkd2No0359Og,41,3.426829268
-Food-Donuts,JOr40jl4PeFSK0JR7VmIyw,41,3.426829268
-Food-Donuts,b8olDL4gMsQXBT1NqBkhWg,41,3.426829268
-Food-Donuts,XfgU_1_X8eVX8_CqofAeIQ,41,3.426829268
-Food-Donuts,PfJ17JQJKsX9KHHEkkr6iQ,41,3.426829268
-Food-Donuts,_s1QZIfOXLuPkjVItpT1AQ,41,3.426829268
-Food-Donuts,3wkH1sL4tojmaveP1jNiIA,41,3.426829268
-Food-Donuts,cgVDVG8Jna6pjNmoXM25fw,41,3.426829268
-Food-Donuts,tab1cHVR_4PrmyGDCAHD5w,41,3.426829268
-Food-Donuts,Q0JiNKziJ3GJjn1G5AI9LA,41,3.426829268
-Food-Donuts,v09FoMKbdO0Af5G_9fWbBg,41,3.426829268
-Food-Donuts,UxxPsF0oxTOideIpuppK8A,41,3.426829268
-Food-Donuts,QICgwHWhXIbihfcMKtws8g,41,3.426829268
-Food-Donuts,_8IwRyq-N0kQqnTB-NTUwQ,41,3.426829268
-Food-Donuts,DWvglLKvpKGyQOiVgGEPGQ,41,3.426829268
-Food-Donuts,FuykdWajbSDj0hBY5DIuZQ,41,3.426829268
-Food-Donuts,Xobu8FzHN0KUm5Lw3swypA,41,3.426829268
-Food-Donuts,4LRil5Fdz6_3M5QsZYex6w,41,3.426829268
-Food-Donuts,-KF9RQPkmIOHfE0tzUu9bg,41,3.426829268
-Food-Donuts,GUxWblMRFzCgy2qDfj5yRg,41,3.426829268
-Food-Donuts,3q4ZUDvE7_NvyonpST63Pg,41,3.426829268
-Food-Donuts,1xoBnMmR1KqHFnDILTqAQA,41,3.426829268
-Food-Donuts,aWMxTWSEqBvH2KhdGPLibQ,41,3.426829268
-Food-Donuts,ZhFOyMDn4JdXg11NMPkupA,41,3.426829268
-Food-Donuts,HlQ_94Ld0yx2_HMZKKkwsQ,41,3.426829268
-Food-Donuts,DerMAlq9JZbqMuD0ZwbaSg,41,3.426829268
-Food-Donuts,T-AAN0CizEBOTtHinTuvrQ,41,3.426829268
-Food-Donuts,YQKZafMWvIVXfLrM_QjQ1Q,41,3.426829268
-Food-Donuts,uuRBdIf9jL-qT38PClOIWg,41,3.426829268
-Food-Donuts,2DmNeO4CwPWj27QBbq_mfg,41,3.426829268
-Food-Donuts,oiFKrBaK5R53T8JmK1jQww,41,3.426829268
-Food-Donuts,OwNUmQ554eMdF6J3uWqtiw,41,3.426829268
-Food-Donuts,rDiaO12WX_HaoRA_Y9FbJA,41,3.426829268
-Food-Donuts,0QrA-Klgp1R-GzUr6uJS7Q,41,3.426829268
-Food-Donuts,F1-TX9MIXnhaNzUtg-yDNA,41,3.426829268
-Food-Donuts,toDZ6L_a_0lWU9O1JtQRGg,41,3.426829268
-Food-Donuts,mSbFLlDB5Qu-6al1e2DSBw,41,3.426829268
-Food-Donuts,YDeM8-M4GwxyymCoV7Y-Tg,41,3.426829268
-Food-Donuts,NF3cqJghllMHZWGd1HWzMA,41,3.426829268
-Food-Donuts,Trar_9cFAj6wXiXfKfEqZA,41,3.426829268
-Food-Donuts,jF3BJ0ug2eZqIytkXwyNHg,41,3.426829268
-Food-Donuts,mGWiS7YYQ9z38W-51aITww,41,3.426829268
-Food-Donuts,mCJxU7hLag7xOhOz3z-cwg,41,3.426829268
-Food-Donuts,nwQhAfMjyCjPzzXaF7yg4A,41,3.426829268
-Food-Donuts,IK8ID-Dq7LZsPppx4sKLhg,41,3.426829268
-Food-Donuts,rima62YizeDOVWksZ80KMQ,41,3.426829268
-Food-Donuts,okwpJOrNs7PTEjfcuvmRIQ,41,3.426829268
-Food-Donuts,6Fu26Y978okFG6WgOMfu-Q,41,3.426829268
-Food-Donuts,g8cJmflfmSatP3CECPZDUg,41,3.426829268
-Food-Donuts,i9BG3-NXHHfoRaSM-sG3uw,41,3.426829268
-Food-Donuts,IL-dB7GQto5JPtIXyStMtg,41,3.426829268
-Food-Donuts,gbLPR7iykaZaHtE2spUxwA,41,3.426829268
-Hair Salons-Beauty & Spas,u9b49Z4JmvbP6KTe26lyoA,40,4.275
-Hair Salons-Beauty & Spas,rftGOyvbSAMOBTJWGhTLgA,40,4.275
-Hair Salons-Beauty & Spas,OiQd6wkxOFx9k_EmRaJYTA,40,4.275
-Hair Salons-Beauty & Spas,-NGrzJp0dX5pK3qdGSaspw,40,4.275
-Hair Salons-Beauty & Spas,Y34FJbdf6DuRAJ0k12yPnQ,40,4.275
-Hair Salons-Beauty & Spas,jNVnU8t7ydme5wKlfFV2yQ,40,4.275
-Hair Salons-Beauty & Spas,V1w0yrpYth-czR_4bEuXjQ,40,4.275
-Hair Salons-Beauty & Spas,doztpinHVYMxToU5qOUzuQ,40,4.275
-Hair Salons-Beauty & Spas,D0K0F0RREGO8LeW16IlZlQ,40,4.275
-Hair Salons-Beauty & Spas,at82G4ZvMDtEsksDVk28tg,40,4.275
-Hair Salons-Beauty & Spas,i1K3HAOHQ9s0lfjmO-kwqw,40,4.275
-Hair Salons-Beauty & Spas,igvATKdi31Ve7Jd2B6-g9g,40,4.275
-Hair Salons-Beauty & Spas,xCuZljVIupBI_T6KLDLbQw,40,4.275
-Hair Salons-Beauty & Spas,oMbI156EJFrSObGe-SSaRw,40,4.275
-Hair Salons-Beauty & Spas,6SrnBN_TNk39Ahzfxs3XvA,40,4.275
-Hair Salons-Beauty & Spas,ECtNex6ZbLy6vJahpP_pgw,40,4.275
-Hair Salons-Beauty & Spas,A3CGnXCyJlBfbALkek8yCg,40,4.275
-Hair Salons-Beauty & Spas,W1-Dh172LzcfvYEW4VRHSA,40,4.275
-Hair Salons-Beauty & Spas,0MoKiXqYSvyJu_BFugwFqg,40,4.275
-Hair Salons-Beauty & Spas,1WFZMZz2-JEuKl7jsKJ7DQ,40,4.275
-Hair Salons-Beauty & Spas,RZuB9AOCNB7IzC2BGn7jRw,40,4.275
-Hair Salons-Beauty & Spas,QygMZmPO8A6OaJYO2a0pnw,40,4.275
-Hair Salons-Beauty & Spas,9ULGsqiGdC4g7FXHMwkhUg,40,4.275
-Hair Salons-Beauty & Spas,_cBpwhLLV3_V34HhYV_W7g,40,4.275
-Hair Salons-Beauty & Spas,WrmINimjsTWhk3x8vHdRRA,40,4.275
-Hair Salons-Beauty & Spas,2fAbmJQxsV-DBHLRQ75O6Q,40,4.275
-Hair Salons-Beauty & Spas,L4J7ee1ANXKRV85f5EtJ8w,40,4.275
-Hair Salons-Beauty & Spas,LVBaFX-p-2a430zHFaVJcQ,40,4.275
-Hair Salons-Beauty & Spas,zkFP1CIt4MNLNkQC4Vhg3A,40,4.275
-Hair Salons-Beauty & Spas,M2dsZugyf8KoGsQegIv-Gg,40,4.275
-Hair Salons-Beauty & Spas,gr8102VXUsJDEY28fPbgKQ,40,4.275
-Hair Salons-Beauty & Spas,sOXnzUi8oJIFKof5Ko5-9g,40,4.275
-Hair Salons-Beauty & Spas,ja9olZB5ujIRK-sVtZ1qgw,40,4.275
-Hair Salons-Beauty & Spas,L986F4_zzBDNf_xCpz2mwQ,40,4.275
-Hair Salons-Beauty & Spas,KNnp3xLKYl3u8myXgKR2mg,40,4.275
