business_id,review_id,user_id,RecommendationId,bus_categories,bus_latitude,bus_latitude_rounded2,bus_longitude,bus_longitude_rounded2,bus_name,bus_neighborhoods,bus_open,bus_review_count,bus_stars,bus_state,bus_zip_code,user_average_stars,user_name,user_review_count,user_votes,chk_checkin_info
h_WtRK_umSU8LCCmAeqbFA,o5GwlS89YomcdTe0UDu1ZQ,S_S06oA6xGAPr-HC1kLVlQ,2126,"[u'Gastropubs', u'Comfort Food', u'Sandwiches', u'Restaurants']",33.48124,33.48,-111.90979,-111.91,Pig & Pickle,[],True,140,,AZ,85251,4.79,Robert,19.0,"{u'funny': 8, u'useful': 35, u'cool': 22}","{u'17-0': 9, u'18-4': 26, u'21-1': 5, u'16-0': 6, u'23-1': 2, u'7-6': 1, u'12-6': 8, u'5-0': 1, u'21-2': 6, u'17-6': 6, u'18-0': 20, u'16-1': 4, u'22-6': 5, u'15-1': 2, u'18-1': 7, u'15-3': 1, u'15-2': 3, u'15-5': 2, u'15-4': 1, u'15-6': 4, u'23-2': 3, u'23-3': 4, u'22-5': 5, u'22-4': 7, u'23-6': 4, u'18-5': 18, u'22-1': 4, u'23-5': 5, u'15-0': 1, u'14-6': 3, u'22-2': 2, u'0-4': 1, u'0-5': 3, u'0-6': 7, u'18-6': 15, u'0-0': 1, u'0-1': 4, u'0-2': 1, u'0-3': 3, u'19-5': 17, u'19-4': 21, u'19-6': 13, u'19-1': 7, u'1-4': 1, u'19-3': 9, u'19-2': 12, u'21-4': 11, u'13-1': 1, u'11-6': 9, u'13-6': 4, u'11-3': 1, u'21-3': 3, u'22-0': 5, u'1-6': 1, u'22-3': 3, u'17-1': 7, u'9-0': 1, u'23-4': 7, u'18-3': 15, u'9-6': 1, u'20-1': 1, u'20-0': 4, u'20-3': 8, u'20-2': 14, u'20-5': 8, u'20-4': 19, u'19-0': 14, u'20-6': 10, u'16-2': 5, u'16-3': 2, u'17-5': 16, u'17-4': 19, u'16-6': 4, u'17-2': 9, u'16-4': 5, u'16-5': 9, u'18-2': 10, u'21-5': 6, u'21-6': 5, u'14-3': 3, u'21-0': 4, u'17-3': 6, u'10-6': 8, u'23-0': 1}"
MlLFIBq_ZlagZ26f4Jwunw,VUj1FQ0mmgbdO7HQ-G4gXg,kbE6ZgYaytswPn1n3fligQ,22429,"[u'American (Traditional)', u'Restaurants']",33.5074361577902,33.51,-111.928581939491,-111.93,Metropolis,[],True,26,,AZ,85251,3.68,Michelle,73.0,"{u'funny': 11, u'useful': 49, u'cool': 15}","{u'20-1': 1, u'11-2': 1, u'17-5': 2, u'15-1': 1, u'15-3': 1, u'22-5': 1, u'15-6': 1, u'18-1': 1, u'18-2': 2, u'18-3': 3, u'18-4': 2, u'18-5': 5, u'18-6': 1, u'14-5': 1, u'14-1': 2, u'14-3': 2, u'19-5': 3, u'19-4': 2, u'19-1': 1, u'19-2': 1, u'13-3': 2, u'11-4': 1, u'13-1': 3, u'11-6': 5, u'13-6': 2, u'13-5': 2, u'13-4': 1, u'12-6': 5, u'12-4': 3, u'12-5': 2, u'12-3': 5, u'12-0': 1, u'12-1': 1, u'9-3': 1, u'9-5': 4, u'9-4': 1, u'9-6': 1, u'7-3': 1, u'20-3': 4, u'20-5': 2, u'20-4': 4, u'16-2': 1, u'17-6': 1, u'16-0': 2, u'17-2': 1, u'16-4': 2, u'16-5': 1, u'21-4': 3, u'21-5': 4, u'8-6': 1, u'8-3': 1, u'10-5': 1, u'10-6': 4, u'21-3': 1}"
Q2FaJ3zB6ZuGgvqUqhdc_w,m17Z91xbFo4lz2349aJmIA,tBvrnSCLSpUdCDm5w5GPkg,4892,"[u'Latin American', u'Restaurants']",33.495074,33.5,-111.9891177,-111.99,Milagro Grill,,True,38,4.0,AZ,85018,3.83,Mary,167.0,"{u'funny': 69, u'useful': 183, u'cool': 82}","{u'13-5': 1, u'15-1': 1, u'15-4': 2, u'18-0': 2, u'18-2': 3, u'17-4': 4, u'18-4': 5, u'18-5': 4, u'18-6': 1, u'16-6': 4, u'14-3': 1, u'19-5': 1, u'19-6': 1, u'19-3': 2, u'19-2': 3, u'11-5': 2, u'11-4': 1, u'13-0': 1, u'11-1': 1, u'11-0': 1, u'11-3': 1, u'12-6': 1, u'12-4': 2, u'12-5': 1, u'9-6': 1, u'20-1': 1, u'20-4': 2, u'17-6': 1, u'17-5': 1, u'16-1': 1, u'17-3': 1, u'17-2': 2, u'17-1': 1, u'16-5': 1, u'10-3': 1, u'21-0': 1, u'10-5': 3}"
Q2FaJ3zB6ZuGgvqUqhdc_w,l0QynySFYT_Yf-Xyb9RkTQ,XBt1WQrKFWJ4WyhV3B9i3g,14494,"[u'Latin American', u'Restaurants']",33.495074,33.5,-111.9891177,-111.99,Milagro Grill,,True,38,4.0,AZ,85018,,,,,"{u'13-5': 1, u'15-1': 1, u'15-4': 2, u'18-0': 2, u'18-2': 3, u'17-4': 4, u'18-4': 5, u'18-5': 4, u'18-6': 1, u'16-6': 4, u'14-3': 1, u'19-5': 1, u'19-6': 1, u'19-3': 2, u'19-2': 3, u'11-5': 2, u'11-4': 1, u'13-0': 1, u'11-1': 1, u'11-0': 1, u'11-3': 1, u'12-6': 1, u'12-4': 2, u'12-5': 1, u'9-6': 1, u'20-1': 1, u'20-4': 2, u'17-6': 1, u'17-5': 1, u'16-1': 1, u'17-3': 1, u'17-2': 2, u'17-1': 1, u'16-5': 1, u'10-3': 1, u'21-0': 1, u'10-5': 3}"
CqhsIZ7TzCfJTrZqg5-gqQ,z2rwctgMoOuLYYRRw7hQdA,tBvrnSCLSpUdCDm5w5GPkg,18837,"[u'Nightlife', u'Bars', u'American (Traditional)', u'Sports Bars', u'Restaurants']",33.5093736,33.51,-112.0409502,-112.04,The Armadillo Grill,,True,102,4.0,AZ,85016,3.83,Mary,167.0,"{u'funny': 69, u'useful': 183, u'cool': 82}","{u'22-5': 2, u'22-4': 5, u'22-3': 1, u'22-1': 4, u'22-0': 1, u'19-5': 6, u'19-4': 7, u'19-6': 5, u'19-1': 6, u'19-0': 7, u'19-3': 7, u'19-2': 4, u'11-5': 4, u'11-4': 1, u'11-6': 8, u'11-1': 1, u'11-3': 1, u'11-2': 1, u'12-6': 3, u'12-4': 2, u'12-5': 2, u'12-2': 1, u'12-3': 1, u'16-2': 3, u'16-3': 1, u'16-0': 3, u'16-1': 5, u'16-6': 1, u'16-4': 2, u'16-5': 7, u'21-4': 12, u'21-5': 3, u'21-6': 2, u'21-0': 1, u'21-1': 3, u'21-3': 2, u'20-4': 6, u'15-0': 1, u'15-3': 1, u'15-2': 3, u'15-5': 1, u'15-4': 2, u'15-6': 6, u'18-0': 3, u'18-1': 7, u'18-2': 8, u'18-3': 9, u'18-4': 5, u'18-5': 4, u'18-6': 4, u'8-5': 1, u'23-2': 1, u'23-3': 3, u'23-0': 1, u'23-1': 3, u'23-4': 2, u'23-5': 2, u'0-4': 2, u'0-5': 2, u'0-6': 1, u'0-0': 4, u'0-3': 1, u'13-3': 1, u'13-2': 2, u'13-1': 1, u'13-0': 2, u'13-6': 5, u'13-5': 5, u'13-4': 1, u'9-5': 3, u'20-1': 2, u'20-0': 6, u'20-3': 3, u'20-2': 2, u'20-5': 4, u'7-6': 2, u'17-6': 3, u'17-5': 5, u'17-4': 5, u'17-3': 6, u'17-2': 11, u'17-1': 5, u'17-0': 5, u'10-3': 1, u'10-4': 1, u'10-5': 1, u'10-6': 1, u'2-5': 1, u'14-4': 1, u'14-5': 8, u'14-6': 8, u'14-2': 1, u'14-3': 2, u'1-0': 1, u'1-5': 2, u'1-4': 1}"
RaI4NZfESHbCPu-7Vjv9rQ,4Jt7ilI8OFHDF8OadxE8SA,dyKRXo9HfZKxX0LTSe40Rg,4519,"[u'American (Traditional)', u'Restaurants']",33.337278,33.34,-111.876903,-111.88,Biscuits Cafe,,True,9,4.0,AZ,85224,2.62,Elaine,9.0,"{u'funny': 0, u'useful': 5, u'cool': 1}","{u'9-1': 1, u'9-3': 1, u'10-3': 2, u'9-5': 2, u'9-6': 3, u'10-4': 2, u'7-0': 1, u'7-6': 1, u'8-5': 6, u'11-5': 2, u'11-4': 1, u'10-6': 2, u'13-4': 1, u'12-6': 1, u'10-1': 1, u'8-6': 3, u'16-5': 1, u'12-2': 1, u'12-4': 3, u'13-2': 1, u'12-1': 1}"
Dy8d1vPTTutHUaqfI5-8Lg,6uhmvFY3Yy5UndVgBUJfDA,JlCjjf4H8rs2_lkj7xWRZA,19825,"[u'Active Life', u'Yoga', u'Fitness & Instruction']",33.4954526514139,33.5,-112.000054830225,-112.0,The Madison Improvement Club,,True,13,4.0,AZ,85018,4.0,Nicole,29.0,"{u'funny': 9, u'useful': 28, u'cool': 13}","{u'10-5': 6, u'8-5': 8, u'8-6': 5, u'12-4': 1, u'15-1': 4, u'15-0': 2, u'15-3': 2, u'15-2': 2, u'15-4': 1, u'18-1': 2, u'18-2': 1, u'14-0': 1, u'9-3': 1, u'11-5': 2, u'9-2': 2, u'11-1': 2, u'11-0': 1, u'13-5': 1, u'11-2': 1, u'12-6': 1, u'9-5': 6, u'6-4': 1, u'12-5': 1, u'6-2': 1, u'12-3': 1, u'6-0': 1, u'4-0': 1, u'4-1': 2, u'4-2': 2, u'4-3': 4, u'5-1': 1, u'9-6': 1, u'7-3': 1, u'7-2': 1, u'7-1': 1, u'7-6': 2, u'7-5': 5, u'7-4': 2, u'16-2': 10, u'16-3': 4, u'16-0': 3, u'16-1': 7, u'17-3': 3, u'17-2': 5, u'17-1': 3, u'17-0': 1, u'10-0': 2, u'10-1': 1, u'10-2': 1, u'10-4': 2, u'20-3': 1, u'10-6': 3, u'8-3': 1}"
bewtZL-VV1oeGUdAhHVz6Q,HfHMn8rmG8WvAZEkZ-zCLA,y8ZCNq8HSGDSx7Vm-NYEOw,8867,"[u'Steakhouses', u'Restaurants']",33.511132,33.51,-112.02476,-112.02,Omaha Steakhouse,[],True,15,,AZ,85016,4.19,Rebekah,1168.0,"{u'funny': 5817, u'useful': 8539, u'cool': 8050}","{u'18-0': 1, u'18-2': 1, u'22-3': 1, u'18-5': 2, u'21-5': 1, u'14-5': 1, u'14-1': 1, u'19-5': 1, u'19-4': 1, u'19-0': 1, u'19-3': 1, u'19-2': 1, u'13-1': 1, u'11-6': 1, u'11-1': 1, u'13-4': 1, u'12-6': 1, u'12-4': 1, u'12-5': 1, u'12-2': 1, u'20-1': 2, u'20-2': 1, u'16-0': 1, u'17-1': 3, u'21-4': 1, u'8-5': 1, u'21-1': 2}"
83RLRT-MsvXQJrmIanqVYA,DNXI8G37j_fEwpdTrzIQ1Q,FhOv1ibqDl41EvTdTJ8lKw,8702,"[u'Bars', u'Food', u'Beer, Wine & Spirits', u'Pubs', u'Nightlife', u'American (New)', u'Restaurants']",33.3930144,33.39,-111.9146171,-111.91,Spokes On Southern,[],True,35,,AZ,85282,,C,1.0,,"{u'22-6': 1, u'22-5': 9, u'22-4': 4, u'22-3': 3, u'22-2': 1, u'22-1': 1, u'19-5': 3, u'19-4': 10, u'19-1': 6, u'19-0': 2, u'19-3': 3, u'19-2': 5, u'11-5': 2, u'11-4': 1, u'11-6': 1, u'11-1': 1, u'11-0': 3, u'11-3': 1, u'11-2': 1, u'12-6': 3, u'12-4': 1, u'12-5': 3, u'12-2': 4, u'12-3': 3, u'12-0': 3, u'12-1': 4, u'16-2': 4, u'16-3': 3, u'16-0': 4, u'16-1': 5, u'16-6': 1, u'16-4': 4, u'16-5': 3, u'21-4': 1, u'21-5': 2, u'21-1': 2, u'21-2': 2, u'21-3': 3, u'15-1': 1, u'15-3': 1, u'15-2': 2, u'15-5': 1, u'15-4': 5, u'15-6': 3, u'18-0': 2, u'18-1': 5, u'18-2': 1, u'18-3': 4, u'18-4': 9, u'18-5': 4, u'18-6': 2, u'23-2': 3, u'23-3': 2, u'23-0': 1, u'23-1': 1, u'23-4': 3, u'23-5': 1, u'0-4': 2, u'0-5': 1, u'0-6': 2, u'2-6': 1, u'2-5': 1, u'13-3': 1, u'13-0': 2, u'13-6': 2, u'13-5': 2, u'13-4': 2, u'9-2': 1, u'9-4': 1, u'20-1': 1, u'20-3': 2, u'20-2': 5, u'20-4': 2, u'20-6': 1, u'17-6': 2, u'17-5': 2, u'17-4': 7, u'17-3': 3, u'17-2': 1, u'17-1': 2, u'17-0': 3, u'10-1': 1, u'10-3': 1, u'14-4': 1, u'14-5': 2, u'14-6': 1, u'14-0': 4, u'14-2': 1, u'14-3': 1, u'1-0': 1, u'1-3': 1, u'1-2': 1, u'1-5': 2, u'1-4': 2, u'1-6': 6}"
_wrA7CMbMqcWEDCNghi5cg,il0fOs0ImIKtrzedIFMPjg,_LsbT_uW0UE6rhsWiAIrsg,11273,"[u'Breakfast & Brunch', u'American (Traditional)', u'Restaurants']",33.6385407,33.64,-112.2194127,-112.22,Mimis Cafe,,True,30,2.5,AZ,85308,,Diana,70.0,,"{u'20-2': 2, u'8-5': 3, u'10-1': 3, u'8-0': 1, u'20-4': 2, u'12-5': 3, u'15-6': 1, u'18-1': 1, u'18-3': 2, u'18-4': 4, u'18-6': 3, u'14-4': 1, u'14-5': 2, u'14-6': 2, u'14-1': 1, u'17-1': 1, u'19-5': 2, u'19-4': 1, u'19-6': 1, u'19-3': 1, u'11-5': 3, u'11-4': 1, u'13-1': 1, u'11-6': 3, u'11-1': 2, u'13-6': 8, u'11-3': 1, u'11-2': 1, u'12-6': 3, u'12-4': 1, u'6-5': 1, u'12-2': 2, u'12-3': 1, u'12-0': 1, u'9-0': 1, u'9-2': 3, u'9-5': 6, u'9-4': 3, u'13-2': 2, u'20-1': 1, u'7-2': 1, u'20-3': 1, u'9-6': 4, u'20-5': 1, u'7-6': 4, u'7-5': 2, u'10-0': 2, u'16-0': 1, u'16-1': 1, u'8-2': 4, u'16-4': 1, u'17-0': 2, u'8-4': 1, u'21-5': 1, u'8-6': 2, u'10-3': 2, u'10-4': 2, u'10-5': 4, u'10-6': 7, u'11-0': 1}"
1LSxfyNIUFbQb-Ej0FDGTw,8c4q1zdy7VywNB1JFz1BxQ,_LsbT_uW0UE6rhsWiAIrsg,11328,"[u'American (New)', u'Restaurants']",33.5791938,33.58,-112.1240864,-112.12,Mimi's Cafe,,True,45,3.0,AZ,85051,,Diana,70.0,,"{u'8-4': 2, u'10-5': 1, u'11-2': 1, u'20-4': 2, u'8-0': 1, u'8-6': 5, u'13-0': 2, u'15-0': 1, u'15-6': 1, u'10-0': 1, u'18-2': 1, u'18-4': 1, u'18-6': 1, u'22-0': 1, u'14-4': 1, u'14-6': 1, u'14-3': 1, u'16-4': 2, u'19-4': 2, u'19-0': 1, u'19-3': 1, u'11-5': 3, u'11-4': 2, u'11-6': 4, u'11-1': 1, u'13-6': 2, u'13-5': 1, u'13-4': 2, u'12-6': 5, u'6-4': 2, u'12-5': 1, u'12-2': 3, u'12-3': 2, u'12-0': 2, u'12-1': 2, u'9-1': 1, u'9-0': 1, u'9-3': 2, u'9-2': 1, u'9-5': 2, u'9-4': 3, u'9-6': 4, u'7-2': 2, u'20-3': 1, u'7-0': 1, u'20-5': 2, u'7-6': 1, u'7-4': 1, u'16-3': 1, u'17-4': 1, u'16-6': 1, u'17-2': 1, u'17-1': 1, u'16-5': 1, u'21-4': 1, u'8-5': 1, u'10-2': 2, u'10-3': 1, u'10-4': 1, u'8-1': 2, u'10-6': 5, u'8-3': 2}"
JhupPnWfNlMJivnWB5druA,X6UkftOunwUCmli6umO5bg,Wh5pL_iTBOj3R4W7cJWEkw,2431,"[u'Bars', u'American (Traditional)', u'Nightlife', u'Lounges', u'Restaurants']",33.492335,33.49,-111.9236549,-111.92,AZ 88,,True,299,4.0,AZ,85251,3.66,Kazi,44.0,"{u'funny': 22, u'useful': 48, u'cool': 17}","{u'22-5': 15, u'22-4': 9, u'22-3': 3, u'22-2': 1, u'22-1': 3, u'22-0': 1, u'19-5': 29, u'19-4': 28, u'19-6': 15, u'19-1': 12, u'19-0': 6, u'19-3': 11, u'19-2': 9, u'11-5': 6, u'11-4': 7, u'11-6': 6, u'11-1': 9, u'11-0': 2, u'11-3': 4, u'11-2': 7, u'12-6': 8, u'12-4': 10, u'12-5': 8, u'12-2': 6, u'12-3': 7, u'12-0': 6, u'12-1': 4, u'16-2': 1, u'16-3': 6, u'16-0': 2, u'16-1': 8, u'16-6': 5, u'16-4': 9, u'16-5': 8, u'21-4': 22, u'21-5': 25, u'21-6': 4, u'21-0': 4, u'21-1': 1, u'21-2': 6, u'21-3': 10, u'15-1': 1, u'15-0': 1, u'15-5': 3, u'15-4': 2, u'15-6': 4, u'18-0': 13, u'18-1': 19, u'18-2': 16, u'18-3': 12, u'18-4': 8, u'18-5': 13, u'18-6': 6, u'23-2': 8, u'23-3': 5, u'23-0': 1, u'23-6': 1, u'23-4': 2, u'23-5': 4, u'0-5': 3, u'0-6': 7, u'0-1': 1, u'0-2': 1, u'0-3': 2, u'13-3': 3, u'13-2': 4, u'13-1': 1, u'13-0': 4, u'13-6': 9, u'13-5': 10, u'13-4': 6, u'20-1': 8, u'20-0': 8, u'20-3': 10, u'20-2': 5, u'20-5': 25, u'20-4': 37, u'20-6': 10, u'17-6': 3, u'17-5': 8, u'17-4': 13, u'17-3': 1, u'17-2': 12, u'17-1': 7, u'17-0': 8, u'10-0': 3, u'10-1': 1, u'10-3': 2, u'10-4': 1, u'10-6': 2, u'2-0': 1, u'14-4': 3, u'14-5': 5, u'14-6': 3, u'14-0': 2, u'14-2': 2}"
m9haUi2_1lHR2eAKBhKwDg,qy_CrY8oaWlBMm6W8GhERw,nbofxFWHORebBHh10OgYLA,4272,"[u'Italian', u'Pizza', u'Restaurants']",33.513539,33.51,-112.074195,-112.07,Federal Pizza,[],True,209,,AZ,85012,3.94,Christopher,153.0,"{u'funny': 173, u'useful': 265, u'cool': 163}","{u'22-5': 5, u'22-4': 3, u'22-3': 3, u'22-1': 2, u'22-0': 3, u'19-5': 27, u'19-4': 26, u'19-6': 12, u'19-1': 10, u'19-0': 10, u'19-3': 12, u'19-2': 19, u'11-5': 11, u'11-4': 19, u'11-6': 4, u'11-1': 2, u'11-0': 9, u'11-3': 5, u'11-2': 11, u'12-6': 17, u'12-4': 13, u'12-5': 8, u'12-2': 12, u'12-3': 13, u'12-0': 9, u'12-1': 5, u'16-2': 8, u'16-3': 10, u'16-0': 2, u'16-1': 19, u'16-6': 7, u'16-4': 14, u'16-5': 10, u'21-4': 7, u'21-5': 10, u'21-6': 3, u'21-0': 5, u'21-1': 8, u'21-2': 3, u'21-3': 4, u'15-1': 1, u'15-0': 2, u'15-3': 4, u'15-2': 6, u'15-5': 16, u'15-4': 4, u'15-6': 10, u'18-0': 8, u'18-1': 10, u'18-2': 15, u'18-3': 5, u'18-4': 32, u'18-5': 14, u'18-6': 20, u'23-4': 3, u'0-5': 1, u'0-6': 1, u'13-3': 13, u'13-2': 3, u'13-1': 7, u'13-0': 5, u'13-6': 4, u'13-5': 11, u'13-4': 8, u'9-5': 1, u'20-1': 18, u'20-0': 13, u'20-3': 5, u'20-2': 6, u'20-5': 12, u'20-4': 17, u'20-6': 12, u'17-6': 25, u'17-5': 14, u'17-4': 20, u'17-3': 11, u'17-2': 8, u'17-1': 4, u'17-0': 7, u'10-0': 3, u'10-1': 1, u'10-2': 5, u'10-3': 6, u'10-4': 9, u'10-5': 3, u'14-4': 2, u'14-5': 8, u'14-6': 9, u'14-0': 8, u'14-1': 2, u'14-2': 2, u'14-3': 3}"
m9haUi2_1lHR2eAKBhKwDg,pHh7ArBOtAddJJ9QPvhRmQ,qkbiaiS8t8YHWx3J04NjSw,10283,"[u'Italian', u'Pizza', u'Restaurants']",33.513539,33.51,-112.074195,-112.07,Federal Pizza,[],True,209,,AZ,85012,4.08,Jessica,36.0,"{u'funny': 29, u'useful': 73, u'cool': 23}","{u'22-5': 5, u'22-4': 3, u'22-3': 3, u'22-1': 2, u'22-0': 3, u'19-5': 27, u'19-4': 26, u'19-6': 12, u'19-1': 10, u'19-0': 10, u'19-3': 12, u'19-2': 19, u'11-5': 11, u'11-4': 19, u'11-6': 4, u'11-1': 2, u'11-0': 9, u'11-3': 5, u'11-2': 11, u'12-6': 17, u'12-4': 13, u'12-5': 8, u'12-2': 12, u'12-3': 13, u'12-0': 9, u'12-1': 5, u'16-2': 8, u'16-3': 10, u'16-0': 2, u'16-1': 19, u'16-6': 7, u'16-4': 14, u'16-5': 10, u'21-4': 7, u'21-5': 10, u'21-6': 3, u'21-0': 5, u'21-1': 8, u'21-2': 3, u'21-3': 4, u'15-1': 1, u'15-0': 2, u'15-3': 4, u'15-2': 6, u'15-5': 16, u'15-4': 4, u'15-6': 10, u'18-0': 8, u'18-1': 10, u'18-2': 15, u'18-3': 5, u'18-4': 32, u'18-5': 14, u'18-6': 20, u'23-4': 3, u'0-5': 1, u'0-6': 1, u'13-3': 13, u'13-2': 3, u'13-1': 7, u'13-0': 5, u'13-6': 4, u'13-5': 11, u'13-4': 8, u'9-5': 1, u'20-1': 18, u'20-0': 13, u'20-3': 5, u'20-2': 6, u'20-5': 12, u'20-4': 17, u'20-6': 12, u'17-6': 25, u'17-5': 14, u'17-4': 20, u'17-3': 11, u'17-2': 8, u'17-1': 4, u'17-0': 7, u'10-0': 3, u'10-1': 1, u'10-2': 5, u'10-3': 6, u'10-4': 9, u'10-5': 3, u'14-4': 2, u'14-5': 8, u'14-6': 9, u'14-0': 8, u'14-1': 2, u'14-2': 2, u'14-3': 3}"
m9haUi2_1lHR2eAKBhKwDg,EK04QJLZDSbJ3QZG9I5xWg,3gIfcQq5KxAegwCPXc83cQ,3808,"[u'Italian', u'Pizza', u'Restaurants']",33.513539,33.51,-112.074195,-112.07,Federal Pizza,[],True,209,,AZ,85012,3.43,Jennifer,584.0,"{u'funny': 279, u'useful': 798, u'cool': 420}","{u'22-5': 5, u'22-4': 3, u'22-3': 3, u'22-1': 2, u'22-0': 3, u'19-5': 27, u'19-4': 26, u'19-6': 12, u'19-1': 10, u'19-0': 10, u'19-3': 12, u'19-2': 19, u'11-5': 11, u'11-4': 19, u'11-6': 4, u'11-1': 2, u'11-0': 9, u'11-3': 5, u'11-2': 11, u'12-6': 17, u'12-4': 13, u'12-5': 8, u'12-2': 12, u'12-3': 13, u'12-0': 9, u'12-1': 5, u'16-2': 8, u'16-3': 10, u'16-0': 2, u'16-1': 19, u'16-6': 7, u'16-4': 14, u'16-5': 10, u'21-4': 7, u'21-5': 10, u'21-6': 3, u'21-0': 5, u'21-1': 8, u'21-2': 3, u'21-3': 4, u'15-1': 1, u'15-0': 2, u'15-3': 4, u'15-2': 6, u'15-5': 16, u'15-4': 4, u'15-6': 10, u'18-0': 8, u'18-1': 10, u'18-2': 15, u'18-3': 5, u'18-4': 32, u'18-5': 14, u'18-6': 20, u'23-4': 3, u'0-5': 1, u'0-6': 1, u'13-3': 13, u'13-2': 3, u'13-1': 7, u'13-0': 5, u'13-6': 4, u'13-5': 11, u'13-4': 8, u'9-5': 1, u'20-1': 18, u'20-0': 13, u'20-3': 5, u'20-2': 6, u'20-5': 12, u'20-4': 17, u'20-6': 12, u'17-6': 25, u'17-5': 14, u'17-4': 20, u'17-3': 11, u'17-2': 8, u'17-1': 4, u'17-0': 7, u'10-0': 3, u'10-1': 1, u'10-2': 5, u'10-3': 6, u'10-4': 9, u'10-5': 3, u'14-4': 2, u'14-5': 8, u'14-6': 9, u'14-0': 8, u'14-1': 2, u'14-2': 2, u'14-3': 3}"
fDZzCjlxaA4OOmnFO-i0vw,PsytxdA9VTRQZz9rETx-iw,3gIfcQq5KxAegwCPXc83cQ,20428,"[u'Breakfast & Brunch', u'Cafes', u'American (Traditional)', u'Restaurants']",33.5997853,33.6,-111.9869486,-111.99,The Oink Cafe,,True,74,3.5,AZ,85032,3.43,Jennifer,584.0,"{u'funny': 279, u'useful': 798, u'cool': 420}","{u'13-6': 5, u'11-3': 2, u'10-5': 11, u'11-5': 12, u'12-5': 6, u'8-6': 10, u'15-2': 1, u'18-0': 1, u'16-1': 1, u'12-0': 2, u'23-4': 1, u'5-2': 1, u'14-4': 1, u'14-6': 1, u'14-0': 1, u'14-2': 1, u'14-3': 2, u'18-6': 1, u'13-3': 2, u'11-4': 3, u'11-6': 9, u'11-0': 5, u'13-5': 6, u'11-2': 1, u'12-6': 9, u'12-4': 4, u'6-5': 1, u'12-2': 2, u'12-3': 4, u'6-0': 1, u'12-1': 1, u'9-1': 2, u'9-0': 3, u'9-3': 1, u'9-2': 6, u'9-5': 12, u'9-4': 6, u'13-2': 1, u'9-6': 7, u'8-0': 4, u'7-0': 2, u'20-5': 1, u'7-4': 3, u'10-0': 1, u'13-0': 1, u'10-6': 11, u'16-5': 1, u'8-4': 1, u'8-5': 7, u'10-2': 3, u'10-3': 5, u'10-4': 1, u'8-1': 2, u'8-2': 1, u'8-3': 2}"
dKtbrGgg5fbl8MibhilP2A,7xyXPG_c8Qw8NsJVCcZnMA,3gIfcQq5KxAegwCPXc83cQ,18118,"[u'American (Traditional)', u'Pizza', u'Restaurants']",33.4340647310654,33.43,-111.999521255493,-112.0,La Grande Orange,,True,22,4.5,AZ,85034,3.43,Jennifer,584.0,"{u'funny': 279, u'useful': 798, u'cool': 420}","{u'11-2': 2, u'20-6': 1, u'12-4': 1, u'8-2': 1, u'15-0': 1, u'15-5': 1, u'15-6': 2, u'18-0': 1, u'18-1': 2, u'18-2': 1, u'18-3': 1, u'18-5': 1, u'18-6': 1, u'14-5': 1, u'14-6': 2, u'14-0': 1, u'14-1': 1, u'12-0': 1, u'17-1': 2, u'19-4': 2, u'19-0': 1, u'8-5': 1, u'19-2': 1, u'11-5': 5, u'10-0': 2, u'11-6': 2, u'11-1': 4, u'11-0': 1, u'13-5': 2, u'13-4': 1, u'6-4': 1, u'12-5': 2, u'8-6': 3, u'6-0': 1, u'9-1': 1, u'5-4': 1, u'9-3': 1, u'5-1': 1, u'5-5': 1, u'5-3': 2, u'7-3': 1, u'7-2': 2, u'7-1': 2, u'7-0': 2, u'20-4': 1, u'7-5': 1, u'7-4': 1, u'16-2': 1, u'16-3': 3, u'17-5': 1, u'17-4': 3, u'17-3': 1, u'17-2': 2, u'16-4': 1, u'8-4': 1, u'21-5': 1, u'10-2': 1, u'10-3': 4, u'8-0': 3, u'10-5': 2, u'10-6': 1, u'8-3': 2}"
NkCGz1NSdEgOSpHtpiHyog,kRPwZR7cPwWAoLXwRc-r0g,kk05snSafuIFK0lsxoMNzA,7747,"[u'Hair Removal', u'Tanning', u'Beauty & Spas']",33.5097864,33.51,-111.9965585,-112.0,Urban Wax,[],True,39,,AZ,85018,3.77,Joe,132.0,"{u'funny': 36, u'useful': 95, u'cool': 25}","{u'11-3': 2, u'15-3': 2, u'15-2': 2, u'18-0': 1, u'18-2': 1, u'17-4': 1, u'18-4': 1, u'14-5': 1, u'14-0': 1, u'17-1': 1, u'17-0': 1, u'19-3': 1, u'13-3': 3, u'13-2': 1, u'13-1': 1, u'13-5': 1, u'11-2': 1, u'12-6': 3, u'12-4': 1, u'12-3': 1, u'12-0': 1, u'11-5': 3, u'9-2': 1, u'9-5': 2, u'16-2': 2, u'16-3': 2, u'16-1': 2, u'17-2': 1, u'16-4': 4, u'16-5': 2, u'10-4': 1, u'10-5': 6}"
