business_id,grp_categories,grp_cat_avg_stars,grp_cat_counts
3sAbf_515BswQkH2-McyAg,MISSING,3.467391304,46
_lN2rVi5d7d5AiGqFoTOgw,MISSING,3.467391304,46
yD2Dfm-E4_Ho-iQnDhiPMQ,MISSING,3.467391304,46
gUt1OMval0UORqUCZomPjA,MISSING,3.467391304,46
UB_JlcIRgQsdKzQZQyHjuw,MISSING,3.467391304,46
wxvOv5ERgY2SPp1OyIdLEQ,MISSING,3.467391304,46
fMqEPInEm9Fl5h8oJWPEjA,MISSING,3.467391304,46
yHMwUjtLvC8-ol-rP3VsQA,MISSING,3.467391304,46
k-gACaMlFY5-Sgzd6i6QkQ,MISSING,3.467391304,46
0GhZtUCQnSDIHlIRdG6LtQ,MISSING,3.467391304,46
e2BgInf9PpcdKhGa4B0jlQ,MISSING,3.467391304,46
bOwwgjM10WLKJESvUlZBMg,MISSING,3.467391304,46
_grGGf6_m3fGW_U9lY-pXg,MISSING,3.467391304,46
3tIg4sZQ-_fMt4JEuZAzBg,MISSING,3.467391304,46
YxqUBsKvkPbc1LSiV-Y7tA,MISSING,3.467391304,46
I3E1LnQhJMe14wga2vypkQ,MISSING,3.467391304,46
MTPH9iuEMIEBbz6aygmPRA,MISSING,3.467391304,46
GJ7gPJGl0r-1jPhp2Qz8BA,MISSING,3.467391304,46
mt7scTEjBOKKgWamSBcf_Q,MISSING,3.467391304,46
RUTmk1xpoyQu5vd_-a2I4A,MISSING,3.467391304,46
OshOnzdPoUv0IsoWeJ2ofg,MISSING,3.467391304,46
bFWU696zKv1FTIuxNfGnEQ,MISSING,3.467391304,46
zD8B1fkB_w6PMXyfz_8_nw,MISSING,3.467391304,46
n8zMpWe7BT5OO0PKuZf5Kw,MISSING,3.467391304,46
7EcOg3VFdOT2xKgRoX8yCw,MISSING,3.467391304,46
3UBiDR6L-U8xl53C3x64TQ,MISSING,3.467391304,46
qjRKkC3FUSToNZlqTXLGFg,MISSING,3.467391304,46
t2oYp2zHy2aGWs34YYrTzg,MISSING,3.467391304,46
X0BgAqHpP7rojPUkk8QWUg,MISSING,3.467391304,46
cvLa4Mpfqa-I7CbLs_8Ckg,MISSING,3.467391304,46
NmZOBAApIRfv5RqQzFBIdA,MISSING,3.467391304,46
-vMUuua2dI5yvhe09ZD21g,MISSING,3.467391304,46
_FnQ-PWDknNpjxv8FsqnZQ,MISSING,3.467391304,46
hOTO0wxAwpuzXK9Bwo2sTw,MISSING,3.467391304,46
JcWk6o9gGXeNk6EamLoA6w,MISSING,3.467391304,46
cqcuE0MN38XPlHm3VGQRSw,MISSING,3.467391304,46
xZOWIzgQvldPkOlV0-QlNQ,MISSING,3.467391304,46
29ub4twRqgmWb5iMosV4ig,MISSING,3.467391304,46
DJnVLhrt0WgfuzgHywJ37A,MISSING,3.467391304,46
YDyN11CdbO0ZwTlPwa5KnA,MISSING,3.467391304,46
NCtEbUEPXNmsz7oqhnKK8w,MISSING,3.467391304,46
V43zNBg40i3vx81-siu7mw,MISSING,3.467391304,46
SSeptCUpcJoJNUTm0ixgdg,MISSING,3.467391304,46
IO_8KmibZ8hVVlF4h-7BuQ,MISSING,3.467391304,46
e1TRaM2GZq8qBFogZaNklw,MISSING,3.467391304,46
sT0-hy6JaVroftN2TpV8ZQ,MISSING,3.467391304,46
CWCQGLfgdLJuGndqWTs5cg,MISSING,3.467391304,46
DAOoaurZxekzu5ZrYAT8gA,MISSING,3.467391304,46
4b9ykDXLI2nyBUUiNt0V7Q,MISSING,3.467391304,46
pKTeXV3wKJGJOmQjHcUo3Q,MISSING,3.467391304,46
JVmPxs-yN5VR1l4_-7MZww,MISSING,3.467391304,46
DflKgFbxt9VuqjSoI21XFQ,MISSING,3.467391304,46
UedVu1tCV_Q3twZZtwtl8Q,MISSING,3.467391304,46
2DVpXULFcUQCqqGPxw6wWQ,MISSING,3.467391304,46
ZzkAAfn6Y4HGd2eUi34EHQ,MISSING,3.467391304,46
2fxFiCxixSMFx-0Fvj5hvg,MISSING,3.467391304,46
8YqAsWaEKf9yXY1HYomHNg,MISSING,3.467391304,46
mocgDai_c8me8Vlw_4trlQ,MISSING,3.467391304,46
os_r5fCkmjeP980CLv20MQ,MISSING,3.467391304,46
5ExCFur8Gqt1x278DAvJZA,MISSING,3.467391304,46
xjmy2v7rlqpNhsSt6XMYAA,MISSING,3.467391304,46
ptPrA9reecJhSQyzo1aW8g,MISSING,3.467391304,46
rKbYn0Nssuc4S_9nq0gcHA,MISSING,3.467391304,46
EzISXh3nXkWnlnQPmb023Q,MISSING,3.467391304,46
RuVjH9OOwIaUqgOpbV4hJg,MISSING,3.467391304,46
U9J3XvKuMVfm17SKOjZncw,MISSING,3.467391304,46
L6yYzUqVcX97uNXDGqS7-w,MISSING,3.467391304,46
tizHNPsEddfGWvxipZ7q5w,MISSING,3.467391304,46
8GdqVk-R-D9hpq7AO7cvdQ,MISSING,3.467391304,46
n5vAhP5zbfSebnwxcMlftQ,MISSING,3.467391304,46
zfQtAr3sI-oTbqOqeQZfAg,MISSING,3.467391304,46
gqsnResjwg540DmfyvT5LA,MISSING,3.467391304,46
eHC08tLY4PffI-pAh7q0rQ,MISSING,3.467391304,46
AlfaoT27zlWlK-D_-eNTbw,MISSING,3.467391304,46
Am3ZhUZjy4VmQNwdn9ww8A,MISSING,3.467391304,46
HcQSVGAcb5c9kgBB49gvZw,MISSING,3.467391304,46
jcMwUkEOER1yLcmLFz0ksA,MISSING,3.467391304,46
dL0pvShJdT348qBbeNHbgA,MISSING,3.467391304,46
_4VapLIt_vHJ0iL_qnMzeQ,MISSING,3.467391304,46
xsyIKrKNsmcOMsBipNlO5A,MISSING,3.467391304,46
zsOLsztD7GFr4mT8-nA3pw,MISSING,3.467391304,46
s30AdC9aWowTeUgS-K6nzw,MISSING,3.467391304,46
peEtKzZhsQrQgBcrEXyBPQ,MISSING,3.467391304,46
rO1BrNjNKcbPlyAdhjGTiw,MISSING,3.467391304,46
9NIBovSz93wmD2f6v0aYFQ,MISSING,3.467391304,46
MpDYU6gfgwvagUbg2kfncw,MISSING,3.467391304,46
fWeUahAAlhX74Se1UCZXWw,MISSING,3.467391304,46
j1Ql05L7wn_8GGLj3jHkWg,MISSING,3.467391304,46
U-AM79KxickH2E4yM5tVaA,MISSING,3.467391304,46
2Prwsxm9-p4zoOIEObsehA,MISSING,3.467391304,46
G7M9nUtsx75hHlhKkVn6vA,MISSING,3.467391304,46
4CgoGDd236jY7VaSoFmB1w,MISSING,3.467391304,46
byBElhfA2cSEMW4O7rnkfQ,MISSING,3.467391304,46
OKqaTW_f3xBjCyOPfbzI9g,-Veterinarians-Pets,4.197674419,43
gGCgClTt1yMUQKHyrParlQ,-Veterinarians-Pets,4.197674419,43
JN_AHGIXlvDUvg0UzjJoaw,-Veterinarians-Pets,4.197674419,43
_xQE0T6qC8fo8f60fesX8g,-Veterinarians-Pets,4.197674419,43
tduUvvYbKqGH0obNGTZD7A,-Veterinarians-Pets,4.197674419,43
apLgdH77c_7QRLGpfnC8Fg,-Veterinarians-Pets,4.197674419,43
MCfL42yugw_KDVjSSX68xw,-Veterinarians-Pets,4.197674419,43
nP9phSa3rIK-bLTjOJTr1Q,-Veterinarians-Pets,4.197674419,43
z6rluCM67bMDxrDRb7ix3g,-Veterinarians-Pets,4.197674419,43
KeOxfMSgsqn0-VilftX8PQ,-Veterinarians-Pets,4.197674419,43
e2BmliYf0c-P7sDzL4miYw,-Veterinarians-Pets,4.197674419,43
lkMCuM5rVYaz29zgJBb_fw,-Veterinarians-Pets,4.197674419,43
lzjj3GVp80r2kdfoz-NMYg,-Veterinarians-Pets,4.197674419,43
iNQoQIROS0vZDmm-aSpxFA,-Veterinarians-Pets,4.197674419,43
P14JWVwSbFxMR0nC3u2tAg,-Veterinarians-Pets,4.197674419,43
HuJ4lmlWFNAhIb3wETG3ng,-Veterinarians-Pets,4.197674419,43
4HQzNmjeS9GkkFemBCJ95w,-Veterinarians-Pets,4.197674419,43
OuaxTQzO3eQ50dHY6-47JA,-Veterinarians-Pets,4.197674419,43
7Agy-b2_70zT8a460kQSAg,-Veterinarians-Pets,4.197674419,43
hbrdh2sqLYUfKAuUZ25kKw,-Veterinarians-Pets,4.197674419,43
CIOiKtH0q8cyMBTO7WAF8A,-Veterinarians-Pets,4.197674419,43
B6HQMZC1IJF6p8ApIeISRg,-Veterinarians-Pets,4.197674419,43
v494lCh6uNNbwNgDqkuqzw,-Veterinarians-Pets,4.197674419,43
vveDGmKGEDPrOgp3ff4QPA,-Veterinarians-Pets,4.197674419,43
s-jfTJnAIdyvIw2Fh2QcGg,-Veterinarians-Pets,4.197674419,43
8WQMr5QBjs0xeMPZjj3iRQ,-Veterinarians-Pets,4.197674419,43
MTlpH_YZb6xOFSkEaQ5Vrg,-Veterinarians-Pets,4.197674419,43
roOJiSh3aZsx6AapC5XOQw,-Veterinarians-Pets,4.197674419,43
U1uIaJOLfu1ugN08NzxxWQ,-Veterinarians-Pets,4.197674419,43
4ZZCdTOIJS7mchFLZfAzBA,-Veterinarians-Pets,4.197674419,43
5hBWHvZwSU_Cd6g2qrK9dA,-Veterinarians-Pets,4.197674419,43
FzIZwb--6gDKn8m5s3Druw,-Veterinarians-Pets,4.197674419,43
6Zl9JQh3jaruFagb3J6Zgw,-Veterinarians-Pets,4.197674419,43
8z6So-uKgZf4a4LOf3pPKg,-Veterinarians-Pets,4.197674419,43
h7RI7ahTT02Sn7BrONqPkg,-Veterinarians-Pets,4.197674419,43
EVR7ss3gCgRmXZT7TvZgzA,-Veterinarians-Pets,4.197674419,43
t4tTtcuMSsJRMP-yH7JRXw,-Veterinarians-Pets,4.197674419,43
EpvHmnIWgabMhT5CYULMZw,-Veterinarians-Pets,4.197674419,43
tSE1ll8Eq8YCg58yVMNeJQ,-Veterinarians-Pets,4.197674419,43
p2FoMPsKYDVkDrNv4mEESA,-Veterinarians-Pets,4.197674419,43
LfX9Uhfx1D7wbSiq3an6kQ,-Veterinarians-Pets,4.197674419,43
fvfuARQ97KZAf3jpLCgV1w,-Veterinarians-Pets,4.197674419,43
jChJBT0MKKZeSk66HxZBdw,-Veterinarians-Pets,4.197674419,43
s0JemPzfBBg0xTt18n2A3A,-Veterinarians-Pets,4.197674419,43
8kBhZQF85npUz_PdP-qLXA,-Veterinarians-Pets,4.197674419,43
tla7UGjDPqDQVnsb6TPzBQ,-Veterinarians-Pets,4.197674419,43
-dz2h55a0SdnBJEXQm9CAQ,-Veterinarians-Pets,4.197674419,43
8o7qTYEYrTT3_7c3ObqeLQ,-Veterinarians-Pets,4.197674419,43
zE0bU4QMftkKzhZL7pZmJg,-Veterinarians-Pets,4.197674419,43
R4eEc8jS7NExqBHnsMW7ig,-Veterinarians-Pets,4.197674419,43
DzHXDDT4QoEX847MEAFYiQ,-Veterinarians-Pets,4.197674419,43
eJf_27SQ97fsNbwLs6nPTA,-Veterinarians-Pets,4.197674419,43
l1kqHWtICTNk8TdCNisf5A,-Japanese-Restaurants,3.426829268,41
sI-2c9HZ0RjZX1OU-5DW0A,-Japanese-Restaurants,3.426829268,41
bvYPXRj2ONK3VIDZ54PFyA,-Japanese-Restaurants,3.426829268,41
gHbS3YAfJFQwwuTMSe4H_A,-Japanese-Restaurants,3.426829268,41
jgHNa2VHgeCANh8bgFDjjQ,-Japanese-Restaurants,3.426829268,41
oSKT5oZX1NWYaHwOWL5lag,-Japanese-Restaurants,3.426829268,41
D2irSfSyHdZlsLpvflmFYA,-Japanese-Restaurants,3.426829268,41
W8WyVVxinyRjzP8gJa7ILg,-Japanese-Restaurants,3.426829268,41
3N__CAwM5VZOhRKmxMtImw,-Japanese-Restaurants,3.426829268,41
TMZP6Kzkc-FytzgbgIC9JA,-Japanese-Restaurants,3.426829268,41
ishjLG3Sc94ZOelXZZhaIw,-Japanese-Restaurants,3.426829268,41
zjBoVPJi27Ntm5neRuHGvg,-Japanese-Restaurants,3.426829268,41
BBPkwpj9kSeDuy0uOwWHJA,-Japanese-Restaurants,3.426829268,41
0vFCASHpp2VBeTuVus4MOg,-Japanese-Restaurants,3.426829268,41
QplY4p8HHJY0ncbgcpb8WQ,-Japanese-Restaurants,3.426829268,41
_ufhmY-588fNlV5ers3UQQ,-Japanese-Restaurants,3.426829268,41
FtpMkJJ9Vq5cVmP3EsekBA,-Japanese-Restaurants,3.426829268,41
MAXKQMjuOQ17EAbKoTfUwQ,-Japanese-Restaurants,3.426829268,41
2E5iuTckRcbtJm2pC1tIlQ,-Japanese-Restaurants,3.426829268,41
0BpMvu5B9fY-KEbOuxLtFQ,-Japanese-Restaurants,3.426829268,41
CO8UjN6WXsDJqo5qJx8nFA,-Japanese-Restaurants,3.426829268,41
amQir2cEG2MV625L0dE8aQ,-Japanese-Restaurants,3.426829268,41
1TB4WNBOdNQkueagIUh_FA,-Japanese-Restaurants,3.426829268,41
HtOr8cabgigirtDkN-oBcQ,-Japanese-Restaurants,3.426829268,41
dGp5V3aG5qw2RJI8tC3tBQ,-Japanese-Restaurants,3.426829268,41
NZ7IwFnVz2t3nygNqTkCyg,-Japanese-Restaurants,3.426829268,41
OlfNWgSITIBffeLC5KWidA,-Japanese-Restaurants,3.426829268,41
zM1vQjZ_849q3PEhh1LBug,-Japanese-Restaurants,3.426829268,41
04Jrd2zSzwHwmBqdKQDmIw,-Japanese-Restaurants,3.426829268,41
Trar_9cFAj6wXiXfKfEqZA,-Food-Donuts,3.426829268,41
YQKZafMWvIVXfLrM_QjQ1Q,-Food-Donuts,3.426829268,41
XfgU_1_X8eVX8_CqofAeIQ,-Food-Donuts,3.426829268,41
IK8ID-Dq7LZsPppx4sKLhg,-Food-Donuts,3.426829268,41
-KF9RQPkmIOHfE0tzUu9bg,-Food-Donuts,3.426829268,41
PfJ17JQJKsX9KHHEkkr6iQ,-Food-Donuts,3.426829268,41
toDZ6L_a_0lWU9O1JtQRGg,-Food-Donuts,3.426829268,41
mGWiS7YYQ9z38W-51aITww,-Food-Donuts,3.426829268,41
mSbFLlDB5Qu-6al1e2DSBw,-Food-Donuts,3.426829268,41
IL-dB7GQto5JPtIXyStMtg,-Food-Donuts,3.426829268,41
3wkH1sL4tojmaveP1jNiIA,-Food-Donuts,3.426829268,41
4LRil5Fdz6_3M5QsZYex6w,-Food-Donuts,3.426829268,41
g8cJmflfmSatP3CECPZDUg,-Food-Donuts,3.426829268,41
XHUYM_2okxGXLH-eeZreWw,-Food-Donuts,3.426829268,41
okwpJOrNs7PTEjfcuvmRIQ,-Food-Donuts,3.426829268,41
Xobu8FzHN0KUm5Lw3swypA,-Food-Donuts,3.426829268,41
FuykdWajbSDj0hBY5DIuZQ,-Food-Donuts,3.426829268,41
0QrA-Klgp1R-GzUr6uJS7Q,-Food-Donuts,3.426829268,41
OwNUmQ554eMdF6J3uWqtiw,-Food-Donuts,3.426829268,41
gbLPR7iykaZaHtE2spUxwA,-Food-Donuts,3.426829268,41
3q4ZUDvE7_NvyonpST63Pg,-Food-Donuts,3.426829268,41
YDeM8-M4GwxyymCoV7Y-Tg,-Food-Donuts,3.426829268,41
Q0JiNKziJ3GJjn1G5AI9LA,-Food-Donuts,3.426829268,41
i9BG3-NXHHfoRaSM-sG3uw,-Food-Donuts,3.426829268,41
ZhFOyMDn4JdXg11NMPkupA,-Food-Donuts,3.426829268,41
GUxWblMRFzCgy2qDfj5yRg,-Food-Donuts,3.426829268,41
DWvglLKvpKGyQOiVgGEPGQ,-Food-Donuts,3.426829268,41
6Fu26Y978okFG6WgOMfu-Q,-Food-Donuts,3.426829268,41
v09FoMKbdO0Af5G_9fWbBg,-Food-Donuts,3.426829268,41
b8olDL4gMsQXBT1NqBkhWg,-Food-Donuts,3.426829268,41
JOr40jl4PeFSK0JR7VmIyw,-Food-Donuts,3.426829268,41
nXyxu-rRUtEkd2No0359Og,-Food-Donuts,3.426829268,41
qiiQoiOsaxXOR1nUxo5WAw,-Food-Donuts,3.426829268,41
L986F4_zzBDNf_xCpz2mwQ,-Hair Salons-Beauty & Spas,4.275,40
GpH5UZzFs16zb4bOWcPVrQ,-Hair Salons-Beauty & Spas,4.275,40
reU2VaO-QvNAyCZEyxHMBw,-Hair Salons-Beauty & Spas,4.275,40
d_PpdEoa0ZR46ShX4mfdSg,-Hair Salons-Beauty & Spas,4.275,40
hxnClsdsYnaE521c4zCi1A,-Hair Salons-Beauty & Spas,4.275,40
aGZk-xpdjUTdG-UjdvbwsA,-Hair Salons-Beauty & Spas,4.275,40
_CUuy5l9IAn8f4iJt7cZmQ,-Hair Salons-Beauty & Spas,4.275,40
YmhskhHArN4CHTG49kC_hQ,-Hair Salons-Beauty & Spas,4.275,40
x6YmykfTRTCAyf57iCBZFA,-Hair Salons-Beauty & Spas,4.275,40
cU3MnzrMLQnYXcNLlats3A,-Hair Salons-Beauty & Spas,4.275,40
9qoXLfNXL4-UhvVXf8kQPg,-Hair Salons-Beauty & Spas,4.275,40
Jhl-pgZ_ArUOIOSnI4MWpQ,-Hair Salons-Beauty & Spas,4.275,40
fkxGOxHmNil3zUbcxoBYZw,-Hair Salons-Beauty & Spas,4.275,40
4UZYAZhLLAAk1pBPiFFDqw,-Hair Salons-Beauty & Spas,4.275,40
HD_D2LTNTL6EXmvHF6x1qg,-Hair Salons-Beauty & Spas,4.275,40
7QL1d0CGQsY-ddA5eB4fdw,-Hair Salons-Beauty & Spas,4.275,40
ky6G0NMJZg96mfXpgDiopQ,-Hair Salons-Beauty & Spas,4.275,40
QygMZmPO8A6OaJYO2a0pnw,-Hair Salons-Beauty & Spas,4.275,40
D63k5NocdjgqdCgck0HtgA,-Hair Salons-Beauty & Spas,4.275,40
at82G4ZvMDtEsksDVk28tg,-Hair Salons-Beauty & Spas,4.275,40
0MoKiXqYSvyJu_BFugwFqg,-Hair Salons-Beauty & Spas,4.275,40
2JH55aLSfKvg_711rGcZLQ,-Hair Salons-Beauty & Spas,4.275,40
49u9QiiK6zsIO9pbevpGCQ,-Hair Salons-Beauty & Spas,4.275,40
mSuYbo6-esZZvEGGJzr1NQ,-Hair Salons-Beauty & Spas,4.275,40
ll-z6OsHZnIYZqUJXC4Yug,-Hair Salons-Beauty & Spas,4.275,40
C37_IJ-vk51la3JrmsfR7Q,-Hair Salons-Beauty & Spas,4.275,40
TbwIwAwJGBW_RfUM3MAijg,-Hair Salons-Beauty & Spas,4.275,40
7Y7p1NHDj0iGQN7IbBp5jw,-Hair Salons-Beauty & Spas,4.275,40
PslSrdROrxRbSAPH2eHemQ,-Hair Salons-Beauty & Spas,4.275,40
W1-Dh172LzcfvYEW4VRHSA,-Hair Salons-Beauty & Spas,4.275,40
v0ozmsV131z3de5p_-w3iQ,-Hair Salons-Beauty & Spas,4.275,40
RFp4UIXzMNlTga5HnE2T9g,-Hair Salons-Beauty & Spas,4.275,40
sv61ShcldJVDslBeGzqUFw,-Hair Salons-Beauty & Spas,4.275,40
xCuZljVIupBI_T6KLDLbQw,-Hair Salons-Beauty & Spas,4.275,40
p9vPvx795VrVfwYv1IXicg,-Hair Salons-Beauty & Spas,4.275,40
WRvALgBo3j5y2GEAs71V9A,-Hair Salons-Beauty & Spas,4.275,40
gr8102VXUsJDEY28fPbgKQ,-Hair Salons-Beauty & Spas,4.275,40
_iPQaWVbzR4b_t5tJwirPw,-Hair Salons-Beauty & Spas,4.275,40
y2CMEHwaKWz5RMUC_pcT0g,-Hair Salons-Beauty & Spas,4.275,40
or0BWzveAHU5lRv_RHT4tg,-Hair Salons-Beauty & Spas,4.275,40
HvDLy0G9jx28a8tsiEcEbw,-Hair Salons-Beauty & Spas,4.275,40
ECtNex6ZbLy6vJahpP_pgw,-Hair Salons-Beauty & Spas,4.275,40
sOXnzUi8oJIFKof5Ko5-9g,-Hair Salons-Beauty & Spas,4.275,40
Pxs9HoqsxgqTNhwgB7kgtA,-Hair Salons-Beauty & Spas,4.275,40
4xIfRXmnbsj996Jm8HoUgw,-Hair Salons-Beauty & Spas,4.275,40
H0gLsxmzxpH2w4OIf-DmBg,-Hair Salons-Beauty & Spas,4.275,40
_TJGY39JZkeQuHw53ySsPg,-Hair Salons-Beauty & Spas,4.275,40
gZJmtLYGNLoAFU82XjJ75g,-Hair Salons-Beauty & Spas,4.275,40
gupj4Vkd_WNwvVExgbb1pQ,-Hair Salons-Beauty & Spas,4.275,40
1WFZMZz2-JEuKl7jsKJ7DQ,-Hair Salons-Beauty & Spas,4.275,40
OzHHaov32R4WgJswKRuDoA,-Hair Salons-Beauty & Spas,4.275,40
z6dmWRMmorTmrESIfXFlWw,-Hair Salons-Beauty & Spas,4.275,40
umaboQU2AxRqx8UG4S3ySw,-Hair Salons-Beauty & Spas,4.275,40
e1Hfnj_z409Qbc-BGnLGxQ,-Hair Salons-Beauty & Spas,4.275,40
-yYsRoSWS3pQUmiHZXuxnQ,-Hair Salons-Beauty & Spas,4.275,40
diuqytl33lepoXpJz0pzQw,-Hair Salons-Beauty & Spas,4.275,40
70p94Ejeu1v5XlIkbKORYQ,-Hair Salons-Beauty & Spas,4.275,40
JWBSotjo6Z6hkwq8nMS2Qg,-Hair Salons-Beauty & Spas,4.275,40
PNw0POwzlhKDBTjxHWIGBA,-Hair Salons-Beauty & Spas,4.275,40
LuzhCFxjl4Iay301C13GJA,-Hair Salons-Beauty & Spas,4.275,40
dxNWxLzBAoFV4MdtztCUFg,-Hair Salons-Beauty & Spas,4.275,40
-NGrzJp0dX5pK3qdGSaspw,-Hair Salons-Beauty & Spas,4.275,40
J-8hrhY9W-zo77TgVdbaKg,-Hair Salons-Beauty & Spas,4.275,40
8z7NiCGUWVXj-Wg9rMJJ_w,-Hair Salons-Beauty & Spas,4.275,40
5KkQOD1-tf7zglwnpyZtBg,-Hair Salons-Beauty & Spas,4.275,40
O-YXLmeCdjWIBEAd40OhoA,-Hair Salons-Beauty & Spas,4.275,40
egrJySThsPAhJUcxQ4MZoQ,-Hair Salons-Beauty & Spas,4.275,40
UjHpqtcwX8uEsfKAEB8Mdw,-Hair Salons-Beauty & Spas,4.275,40
skhsqXMojhNAXZbsMZB8uA,-Bakeries-Food,3.9,40
Tr3EsurgHqGPTXwAfjZ04Q,-Bakeries-Food,3.9,40
1NaZwcqsrIPe0gVneeYASQ,-Bakeries-Food,3.9,40
1_EtLOR6MvjabkGFmNbQRg,-Bakeries-Food,3.9,40
lEUsYkm-IHF8_hJTAJDjHw,-Bakeries-Food,3.9,40
t-0I_HBqj1B1IriLab508Q,-Bakeries-Food,3.9,40
RFMcLH3_58eAwvSfvLhJew,-Bakeries-Food,3.9,40
Udupw_J-oQHLaLO0FXIQDg,-Bakeries-Food,3.9,40
iJo2rZOjhWevF-OXP-FQgQ,-Bakeries-Food,3.9,40
ojjtPlnSmCX1zCzWL7JoNQ,-Bakeries-Food,3.9,40
WwFsYHahQIMzuilmOAfR8g,-Bakeries-Food,3.9,40
Ez8jAbAV1y-yZXSFmSy__w,-Bakeries-Food,3.9,40
XAaXT0e70-USVYVKcnljsg,-Bakeries-Food,3.9,40
zk6bThcfzsAUuTZP-1tjeA,-Bakeries-Food,3.9,40
Cm1jT60fxb1DjwpqjWJ8EA,-Bakeries-Food,3.9,40
tY30KG3CxVe3wU1b5gQDtQ,-Bakeries-Food,3.9,40
bFvqYJhVQ3BQIMSVnQdVNA,-Bakeries-Food,3.9,40
U7N4gLMPOmzOYDCdJmcyoA,-Bakeries-Food,3.9,40
92WbJ5Zo_9hRCoOstWEo0g,-Bakeries-Food,3.9,40
Fa48nm4dZwGNrXo2XDoZgg,-Bakeries-Food,3.9,40
GoTKYfpIDulcS1h7OjruRQ,-Bakeries-Food,3.9,40
viSY3CqBViSFh3_Tv3kngg,-Bakeries-Food,3.9,40
k05jTOhOrwE3DrK1Nit4kQ,-Bakeries-Food,3.9,40
lTgbj26dpv8Ltzbf83T6oQ,-Bakeries-Food,3.9,40
x_9nxwoGl7NBSzpBsD4iVA,-Bakeries-Food,3.9,40
vywcUi7_4VKh7hNEucf29w,-Bakeries-Food,3.9,40
vaqmESluryt5i4Wbkb6KRA,-Bakeries-Food,3.9,40
EQZXKGdQsrxTVH0T2bKflA,-Bakeries-Food,3.9,40
xC3s402bu9HBJwvH0RUUZg,-Bakeries-Food,3.9,40
bsEJKduEgoBhNNNHO4ZHEw,-Bakeries-Food,3.9,40
SAQK9ALNTzGhQ283pgGgWw,-Bakeries-Food,3.9,40
ytpmoIty7loFB8kRYRtJHw,-Barbeque-Restaurants,3.625,40
sMO71vGV8wkKujOle3-v7g,-Barbeque-Restaurants,3.625,40
u9MKnG0PqI8N7ixSfrrTiw,-Barbeque-Restaurants,3.625,40
ukUuBT8zVXNC7Zz34cctAw,-Barbeque-Restaurants,3.625,40
xfk9eY8gmwn8qsbyd-W6lQ,-Barbeque-Restaurants,3.625,40
5VMajxduxfLPSyQkVFKESg,-Barbeque-Restaurants,3.625,40
ShtGA_xC3QVSQ4hCGBHHDg,-Barbeque-Restaurants,3.625,40
q1nDSpmV-FdTBNj6UuZvTg,-Barbeque-Restaurants,3.625,40
bQ1s5pqX_UVWVQ-k4e9rAg,-Barbeque-Restaurants,3.625,40
yYbd9P1KmlPSKmQxo68n_g,-Barbeque-Restaurants,3.625,40
dUi5Lg1Ay3HwK0p_ZaXNYg,-Barbeque-Restaurants,3.625,40
ymSMV5wMjFwcusoGRaqDWA,-Barbeque-Restaurants,3.625,40
A7Ozg-6573w_Ub2QwQRl2A,-Barbeque-Restaurants,3.625,40
X_J65cnN3jJWGYacyNwKGg,-Barbeque-Restaurants,3.625,40
4iJUNAUVYNEuh16yK6Virg,-Barbeque-Restaurants,3.625,40
3N3p2ty2803UH7JRJvzjhQ,-Barbeque-Restaurants,3.625,40
EUr0vtwmoeKo3uWYxxUFiQ,-Barbeque-Restaurants,3.625,40
T_FMm8BNUIfUOhE-ScV15w,-Barbeque-Restaurants,3.625,40
ljx5LTH8Ksl_KoyYZlyH8Q,-Barbeque-Restaurants,3.625,40
qG3eRlKLXbnWc1unu-0Yjg,-Barbeque-Restaurants,3.625,40
IQeaBecgtJ8nuv7X0mQuzw,-Barbeque-Restaurants,3.625,40
dB8_d0PBw2XH3jpbI19zTg,-Barbeque-Restaurants,3.625,40
wQXqj3GTHsF3AcWB3LTxMQ,-Barbeque-Restaurants,3.625,40
WaO_hAunQrZ--vI308rHQA,-Barbeque-Restaurants,3.625,40
1f0g466Geu4nDdJhYQ_Vhg,-Barbeque-Restaurants,3.625,40
4ic-c1LquBiT0IuvKXuEyw,-Barbeque-Restaurants,3.625,40
asebFFgabg_lfoNpGJHZlQ,-Barbeque-Restaurants,3.625,40
39oUcXr-06fcfT_MZ94z-Q,-Barbeque-Restaurants,3.625,40
y7YrA6WC9AXHtKFOdQNALg,-Barbeque-Restaurants,3.625,40
ZNi59SPFF2GXSmRrk-f5Rw,-Arts & Entertainment-Cinema,3.602564103,39
K13dEvg4uimGQ1OcE5vGZA,-Arts & Entertainment-Cinema,3.602564103,39
BFNxp4o6gJEO5PjD13PFKw,-Arts & Entertainment-Cinema,3.602564103,39
3SlKa69UVN8KKYYPtlz1ew,-Arts & Entertainment-Cinema,3.602564103,39
QlF7GnyJ-MdM7u4WArz6wg,-Arts & Entertainment-Cinema,3.602564103,39
O2Fq4v8QW1EeULVvrnrnBQ,-Arts & Entertainment-Cinema,3.602564103,39
U6oNWTxVTnuuCL0BPRZCSg,-Arts & Entertainment-Cinema,3.602564103,39
gXkv89nyNlFyrEdblB3MKw,-Arts & Entertainment-Cinema,3.602564103,39
Qfm7bzC_hEYQAQGxruhn8Q,-Arts & Entertainment-Cinema,3.602564103,39
bILRipOyHKDZjCaQXpw0SQ,-Arts & Entertainment-Cinema,3.602564103,39
7zW80ERKxqxhejUQzB9veg,-Arts & Entertainment-Cinema,3.602564103,39
